visit.id,GU,model,species,lifestage,area.delft,hab.area.suitable,pred.fish,pred.fish.suitable,med,mean,sd,med.suitable,mean.suitable,sd.suitable
4454,Pocket Pool,fuzzy,steelhead,spawner,22.92,0,0,0,0.078,0.078,0,NA,NA,NA
4454,Pond,fuzzy,steelhead,spawner,8.98,0,0,0,0.078,0.078,0,NA,NA,NA
4454,Pool,fuzzy,steelhead,spawner,391.729,0,0,0,0.078,0.082,0.025,NA,NA,NA
4454,Riffle,fuzzy,steelhead,spawner,278.08,0,0,0,0.078,0.083,0.025,NA,NA,NA
4454,Transition,fuzzy,steelhead,spawner,842.005,0,0,0,0.078,0.081,0.019,NA,NA,NA
4454,Bank,fuzzy,chinook,juvenile,188.76,30.311,0,0,0.097,0.32,0.27,0.658,0.629,0.099
4454,Barface,fuzzy,chinook,juvenile,6.22,2.23,0,0,0.356,0.346,0.252,0.633,0.594,0.084
4454,Glide-Run,fuzzy,chinook,juvenile,717.776,485.032,0,0,0.787,0.675,0.29,0.863,0.802,0.131
4454,Margin Attached Bar,fuzzy,chinook,juvenile,1026.814,210.41,0,0,0.65,0.461,0.277,0.674,0.662,0.079
4454,Mid Channel Bar,fuzzy,chinook,juvenile,749.098,3.3,0,0,0.078,0.148,0.144,0.513,0.517,0.072
4454,Pocket Pool,fuzzy,chinook,juvenile,22.92,20.03,0,0,0.82,0.736,0.212,0.852,0.799,0.141
4454,Pond,fuzzy,chinook,juvenile,8.98,8.98,0,0,0.726,0.735,0.05,0.726,0.735,0.05
4454,Pool,fuzzy,chinook,juvenile,391.729,324.769,0,0,0.749,0.698,0.218,0.771,0.757,0.141
4454,Riffle,fuzzy,chinook,juvenile,278.08,31.97,0,0,0.512,0.491,0.216,0.574,0.591,0.127
4454,Transition,fuzzy,chinook,juvenile,842.005,240.078,0,0,0.655,0.516,0.295,0.705,0.707,0.126
4483,Bank,nrei,steelhead,juvenile,145.62,NA,0,0,NA,NA,NA,NA,NA,NA
4483,Barface,nrei,steelhead,juvenile,6.96,NA,0,0,NA,NA,NA,NA,NA,NA
4483,Glide-Run,nrei,steelhead,juvenile,1094.341,NA,0,0,NA,NA,NA,NA,NA,NA
4483,Margin Attached Bar,nrei,steelhead,juvenile,886.71,NA,0,0,NA,NA,NA,NA,NA,NA
4483,Mid Channel Bar,nrei,steelhead,juvenile,646.89,NA,0,0,NA,NA,NA,NA,NA,NA
4483,Pocket Pool,nrei,steelhead,juvenile,73.69,NA,0,0,NA,NA,NA,NA,NA,NA
4483,Pool,nrei,steelhead,juvenile,471.74,NA,0,0,NA,NA,NA,NA,NA,NA
4483,Riffle,nrei,steelhead,juvenile,242.3,NA,0,0,NA,NA,NA,NA,NA,NA
4483,Transition,nrei,steelhead,juvenile,1436.843,NA,0,0,NA,NA,NA,NA,NA,NA
4483,Bank,fuzzy,chinook,spawner,145.62,NA,0,0,0.078,0.078,0,NA,NA,NA
4483,Barface,fuzzy,chinook,spawner,6.96,NA,0,0,0.078,0.078,0,NA,NA,NA
4483,Glide-Run,fuzzy,chinook,spawner,1094.341,11.7,0,0,0.078,0.095,0.079,0.556,0.582,0.131
4483,Margin Attached Bar,fuzzy,chinook,spawner,886.71,NA,0,0,0.078,0.079,0.009,NA,NA,NA
4483,Mid Channel Bar,fuzzy,chinook,spawner,646.89,NA,0,0,0.078,0.078,0,NA,NA,NA
4483,Pocket Pool,fuzzy,chinook,spawner,73.69,6.75,0,0,0.078,0.133,0.172,0.677,0.667,0.089
4483,Pool,fuzzy,chinook,spawner,471.74,NA,0,0,0.078,0.079,0.011,NA,NA,NA
4483,Riffle,fuzzy,chinook,spawner,242.3,NA,0,0,0.078,0.083,0.023,NA,NA,NA
4483,Transition,fuzzy,chinook,spawner,1436.843,0.1,0,0,0.078,0.084,0.026,0.443,0.445,0.03
4483,Bank,fuzzy,steelhead,spawner,145.62,NA,0,0,0.078,0.078,0,NA,NA,NA
4483,Barface,fuzzy,steelhead,spawner,6.96,NA,0,0,0.078,0.078,0,NA,NA,NA
4483,Glide-Run,fuzzy,steelhead,spawner,1094.341,11.7,0,0,0.078,0.095,0.079,0.556,0.582,0.131
4483,Margin Attached Bar,fuzzy,steelhead,spawner,886.71,NA,0,0,0.078,0.079,0.009,NA,NA,NA
4483,Mid Channel Bar,fuzzy,steelhead,spawner,646.89,NA,0,0,0.078,0.078,0,NA,NA,NA
4483,Pocket Pool,fuzzy,steelhead,spawner,73.69,6.75,0,0,0.078,0.133,0.172,0.677,0.667,0.089
4483,Pool,fuzzy,steelhead,spawner,471.74,NA,0,0,0.078,0.079,0.011,NA,NA,NA
4483,Riffle,fuzzy,steelhead,spawner,242.3,NA,0,0,0.078,0.083,0.023,NA,NA,NA
4483,Transition,fuzzy,steelhead,spawner,1436.843,0.1,0,0,0.078,0.084,0.026,0.443,0.445,0.03
4483,Bank,fuzzy,chinook,juvenile,145.62,29.487000000000002,0,0,0.377,0.37,0.279,0.658,0.637,0.106
4483,Barface,fuzzy,chinook,juvenile,6.96,0.19,0,0,0.078,0.295,0.259,0.617,0.598,0.061
4483,Glide-Run,fuzzy,chinook,juvenile,1094.341,211.35999999999999,0,0,0.128,0.303,0.263,0.631,0.626,0.129
4483,Margin Attached Bar,fuzzy,chinook,juvenile,886.71,5.46,0,0,0.078,0.209,0.196,0.519,0.536,0.101
4483,Mid Channel Bar,fuzzy,chinook,juvenile,646.89,0,0,0,0.078,0.078,0,NA,NA,NA
4483,Pocket Pool,fuzzy,chinook,juvenile,73.69,62.300000000000004,0,0,0.688,0.636,0.198,0.716,0.701,0.13
4483,Pool,fuzzy,chinook,juvenile,471.74,437.32,0,0,0.773,0.732,0.19,0.791,0.771,0.133
4483,Riffle,fuzzy,chinook,juvenile,242.3,61.64,0,0,0.211,0.322,0.267,0.646,0.631,0.125
4483,Transition,fuzzy,chinook,juvenile,1436.843,316.332,0,0,0.504,0.444,0.293,0.686,0.677,0.128
4555,Bank,nrei,steelhead,juvenile,64.14,NA,0,0,NA,NA,NA,NA,NA,NA
4555,Barface,nrei,steelhead,juvenile,0.65,NA,0,0,NA,NA,NA,NA,NA,NA
4555,Glide-Run,nrei,steelhead,juvenile,375.807,NA,0,0,NA,NA,NA,NA,NA,NA
4555,Margin Attached Bar,nrei,steelhead,juvenile,352.064,NA,0,0,NA,NA,NA,NA,NA,NA
4555,Mid Channel Bar,nrei,steelhead,juvenile,14.22,NA,0,0,NA,NA,NA,NA,NA,NA
4555,Pocket Pool,nrei,steelhead,juvenile,15.82,NA,0,0,NA,NA,NA,NA,NA,NA
4555,Pond,nrei,steelhead,juvenile,8.4,NA,0,0,NA,NA,NA,NA,NA,NA
4555,Pool,nrei,steelhead,juvenile,105.73,NA,0,0,NA,NA,NA,NA,NA,NA
4555,Riffle,nrei,steelhead,juvenile,53.980000000000004,NA,0,0,NA,NA,NA,NA,NA,NA
4555,Transition,nrei,steelhead,juvenile,175.909,NA,0,0,NA,NA,NA,NA,NA,NA
4555,Bank,fuzzy,chinook,spawner,64.14,NA,0,0,0.078,0.078,0,NA,NA,NA
4555,Barface,fuzzy,chinook,spawner,0.65,NA,0,0,0.078,0.078,0,NA,NA,NA
4555,Glide-Run,fuzzy,chinook,spawner,375.807,0.06,0,0,0.078,0.079,0.019,0.428,0.423,0.013
4555,Margin Attached Bar,fuzzy,chinook,spawner,352.064,NA,0,0,0.078,0.078,0,NA,NA,NA
4555,Mid Channel Bar,fuzzy,chinook,spawner,14.22,NA,0,0,0.078,0.078,0,NA,NA,NA
4555,Pocket Pool,fuzzy,chinook,spawner,15.82,NA,0,0,0.078,0.078,0,NA,NA,NA
4555,Pond,fuzzy,chinook,spawner,8.4,NA,0,0,0.078,0.078,0,NA,NA,NA
4555,Pool,fuzzy,chinook,spawner,105.73,NA,0,0,0.078,0.078,0,NA,NA,NA
4555,Riffle,fuzzy,chinook,spawner,53.980000000000004,NA,0,0,0.078,0.081,0.022,NA,NA,NA
4555,Transition,fuzzy,chinook,spawner,175.909,NA,0,0,0.078,0.078,0,NA,NA,NA
4555,Bank,fuzzy,steelhead,spawner,64.14,NA,0,0,0.078,0.078,0,NA,NA,NA
4555,Barface,fuzzy,steelhead,spawner,0.65,NA,0,0,0.078,0.078,0,NA,NA,NA
4555,Glide-Run,fuzzy,steelhead,spawner,375.807,0.06,0,0,0.078,0.079,0.019,0.428,0.423,0.013
4555,Margin Attached Bar,fuzzy,steelhead,spawner,352.064,NA,0,0,0.078,0.078,0,NA,NA,NA
4555,Mid Channel Bar,fuzzy,steelhead,spawner,14.22,NA,0,0,0.078,0.078,0,NA,NA,NA
4555,Pocket Pool,fuzzy,steelhead,spawner,15.82,NA,0,0,0.078,0.078,0,NA,NA,NA
4555,Pond,fuzzy,steelhead,spawner,8.4,NA,0,0,0.078,0.078,0,NA,NA,NA
4555,Pool,fuzzy,steelhead,spawner,105.73,NA,0,0,0.078,0.078,0,NA,NA,NA
4555,Riffle,fuzzy,steelhead,spawner,53.980000000000004,NA,0,0,0.078,0.081,0.022,NA,NA,NA
4555,Transition,fuzzy,steelhead,spawner,175.909,NA,0,0,0.078,0.078,0,NA,NA,NA
4555,Bank,fuzzy,chinook,juvenile,64.14,34.589,0,0,0.657,0.553,0.241,0.666,0.668,0.098
4555,Barface,fuzzy,chinook,juvenile,0.65,0.35,0,0,0.504,0.395,0.29,0.667,0.652,0.083
4555,Glide-Run,fuzzy,chinook,juvenile,375.807,297.12,0,0,0.692,0.636,0.264,0.715,0.749,0.119
4555,Margin Attached Bar,fuzzy,chinook,juvenile,352.064,44.21,0,0,0.078,0.282,0.236,0.602,0.577,0.092
4555,Mid Channel Bar,fuzzy,chinook,juvenile,14.22,0.16,0,0,0.078,0.099,0.079,0.459,0.472,0.058
4555,Pocket Pool,fuzzy,chinook,juvenile,15.82,15.82,0,0,0.917,0.857,0.076,0.917,0.857,0.076
4555,Pond,fuzzy,chinook,juvenile,8.4,8.4,0,0,0.74,0.766,0.075,0.74,0.766,0.075
4555,Pool,fuzzy,chinook,juvenile,105.73,105.73,0,0,0.811,0.827,0.084,0.811,0.827,0.084
4555,Riffle,fuzzy,chinook,juvenile,53.980000000000004,39.36,0,0,0.588,0.555,0.127,0.602,0.588,0.072
4555,Transition,fuzzy,chinook,juvenile,175.909,108.43,0,0,0.657,0.553,0.23,0.667,0.661,0.089
547,Bank,nrei,steelhead,juvenile,38.28,2.7,0,0,-18.011,-12.92,23.384,20.183,20.018,18.374
547,Glide-Run,nrei,steelhead,juvenile,159.93,61.05,29,29,8.73,5.896,60.821,46.802,46.466,27.396
547,Margin Attached Bar,nrei,steelhead,juvenile,77.61,2.87,2,2,-14.408,-7.308,27.087,27.931,30.965,17.746
547,Mid Channel Bar,nrei,steelhead,juvenile,3.09,0,0,0,-14.568,-13.196,6.155,NA,NA,NA
547,Pocket Pool,nrei,steelhead,juvenile,2.77,1.42,3,3,10.109,2.691,71.835,55.415,53.098,31.076
547,Pool,nrei,steelhead,juvenile,43.97,35.79,30,30,52.293,44.913,38.813,59.338,56.416,25.806
547,Rapid,nrei,steelhead,juvenile,7.35,0.15,0,0,-26.15,-37.402,39.335,6.191,9.455,8.508
547,Riffle,nrei,steelhead,juvenile,5.78,3.17,0,0,38.126,33.791,24.231,43.239,39.598,17.863
547,Transition,nrei,steelhead,juvenile,34.009,7.05,3,3,-4.803,1.406,32.744,32.925,33.521,21.227
547,NA,nrei,steelhead,juvenile,0,0,0,0,NA,NA,NA,NA,NA,NA
547,Bank,fuzzy,chinook,spawner,38.28,0.61,0,0,0.078,0.098,0.075,0.465,0.479,0.062
547,Glide-Run,fuzzy,chinook,spawner,159.93,16.03,0,0,0.078,0.15,0.14,0.474,0.491,0.07
547,Margin Attached Bar,fuzzy,chinook,spawner,77.61,0.11,0,0,0.078,0.088,0.045,0.461,0.469,0.045
547,Mid Channel Bar,fuzzy,chinook,spawner,3.09,NA,0,0,0.078,0.078,0,NA,NA,NA
547,Pocket Pool,fuzzy,chinook,spawner,2.77,0.96,0,0,0.078,0.251,0.203,0.509,0.505,0.042
547,Pool,fuzzy,chinook,spawner,43.97,9.08,0,0,0.078,0.216,0.19,0.502,0.529,0.099
547,Rapid,fuzzy,chinook,spawner,7.35,0.18,0,0,0.078,0.094,0.071,0.44,0.454,0.041
547,Riffle,fuzzy,chinook,spawner,5.78,1.55,0,0,0.078,0.223,0.214,0.565,0.552,0.056
547,Transition,fuzzy,chinook,spawner,34.009,0.09,0,0,0.078,0.099,0.065,0.408,0.409,0.007
547,NA,fuzzy,chinook,spawner,0,0,0,0,NA,NA,NA,NA,NA,NA
547,Bank,fuzzy,steelhead,spawner,38.28,0.61,0,0,0.078,0.098,0.075,0.465,0.479,0.062
547,Glide-Run,fuzzy,steelhead,spawner,159.93,16.03,0,0,0.078,0.15,0.14,0.474,0.491,0.07
547,Margin Attached Bar,fuzzy,steelhead,spawner,77.61,0.11,0,0,0.078,0.088,0.045,0.461,0.469,0.045
547,Mid Channel Bar,fuzzy,steelhead,spawner,3.09,NA,0,0,0.078,0.078,0,NA,NA,NA
547,Pocket Pool,fuzzy,steelhead,spawner,2.77,0.96,0,0,0.078,0.251,0.203,0.509,0.505,0.042
547,Pool,fuzzy,steelhead,spawner,43.97,9.08,0,0,0.078,0.216,0.19,0.502,0.529,0.099
547,Rapid,fuzzy,steelhead,spawner,7.35,0.18,0,0,0.078,0.094,0.071,0.44,0.454,0.041
547,Riffle,fuzzy,steelhead,spawner,5.78,1.55,0,0,0.078,0.223,0.214,0.565,0.552,0.056
547,Transition,fuzzy,steelhead,spawner,34.009,0.09,0,0,0.078,0.099,0.065,0.408,0.409,0.007
547,NA,fuzzy,steelhead,spawner,0,0,0,0,NA,NA,NA,NA,NA,NA
547,Bank,fuzzy,chinook,juvenile,38.28,8.45,10,10,0.078,0.291,0.266,0.659,0.634,0.114
547,Glide-Run,fuzzy,chinook,juvenile,159.93,73.592,66,66,0.37,0.375,0.273,0.657,0.636,0.127
547,Margin Attached Bar,fuzzy,chinook,juvenile,77.61,7.5,2,2,0.078,0.254,0.252,0.597,0.625,0.141
547,Mid Channel Bar,fuzzy,chinook,juvenile,3.09,0.94,0,0,0.301,0.284,0.192,0.503,0.502,0.074
547,Pocket Pool,fuzzy,chinook,juvenile,2.77,1.6099999999999999,4,4,0.653,0.493,0.29,0.733,0.721,0.088
547,Pool,fuzzy,chinook,juvenile,43.97,37.5,64,64,0.682,0.649,0.2,0.708,0.706,0.138
547,Rapid,fuzzy,chinook,juvenile,7.35,1.81,0,0,0.078,0.238,0.231,0.631,0.594,0.077
547,Riffle,fuzzy,chinook,juvenile,5.78,1.44,0,0,0.324,0.269,0.173,0.459,0.481,0.069
547,Transition,fuzzy,chinook,juvenile,34.009,10.808,9,9,0.261,0.327,0.259,0.612,0.622,0.131
547,NA,fuzzy,chinook,juvenile,0,0,0,0,NA,NA,NA,NA,NA,NA
548,Bank,nrei,steelhead,juvenile,68.58,3,3,3,-13.628,-20.944,114.026,21.741,25.67,21.248
548,Cascade,nrei,steelhead,juvenile,6.66,1.38,1,1,-12.561,-390.232,1804.133,31.565,33.094,19.949
548,Chute,nrei,steelhead,juvenile,11.1,4.2,2,2,14.343,17.778,34.813,27.706,36.083,28.867
548,Glide-Run,nrei,steelhead,juvenile,163.177,62.480000000000004,37,37,0.192,-28.1,100.042,31.15,30.348,29.926
548,Margin Attached Bar,nrei,steelhead,juvenile,128.65,2.46,2,2,-30.133,-140.546,424.318,26.42,31.952,27.313
548,Mid Channel Bar,nrei,steelhead,juvenile,14.66,NA,0,0,-25.578,-24.186,6.528,NA,NA,NA
548,Pocket Pool,nrei,steelhead,juvenile,2.07,1.42,1,1,49.566,11.167,73.635,54.867,47.849,34.391
548,Pool,nrei,steelhead,juvenile,70.53,57.79,49,49,57.492,30.807,78.536,63.123,56.579,33.555
548,Rapid,nrei,steelhead,juvenile,23.32,3.88,3,3,-26.421,-66.036,131.823,40.344,38.842,28.081
548,Riffle,nrei,steelhead,juvenile,39.57,10.65,10,10,-17.962,-44.153,86.539,21.784,24.786,26.56
548,Transition,nrei,steelhead,juvenile,98.783,10.46,2,2,-17.735,-20.952,49.895,20.164,23.178,17.14
548,Bank,fuzzy,chinook,spawner,68.58,3.34,0,0,0.17,0.204,0.168,0.53,0.558,0.133
548,Cascade,fuzzy,chinook,spawner,6.66,0.42,0,0,0.256,0.275,0.1,0.511,0.553,0.134
548,Chute,fuzzy,chinook,spawner,11.1,4.15,0,0,0.325,0.308,0.222,0.535,0.544,0.098
548,Glide-Run,fuzzy,chinook,spawner,163.177,70.89,0,0,0.356,0.386,0.234,0.581,0.607,0.141
548,Margin Attached Bar,fuzzy,chinook,spawner,128.65,2.0500000000000003,0,0,0.078,0.176,0.133,0.543,0.555,0.117
548,Mid Channel Bar,fuzzy,chinook,spawner,14.66,0.02,0,0,0.078,0.114,0.084,0.413,0.413,0
548,Pocket Pool,fuzzy,chinook,spawner,2.07,2.07,0,0,0.721,0.693,0.075,0.721,0.693,0.075
548,Pool,fuzzy,chinook,spawner,70.53,55.730000000000004,2,2,0.658,0.635,0.234,0.703,0.727,0.165
548,Rapid,fuzzy,chinook,spawner,23.32,4.2700000000000005,1,1,0.173,0.254,0.255,0.802,0.743,0.179
548,Riffle,fuzzy,chinook,spawner,39.57,6.7,0,0,0.247,0.274,0.2,0.596,0.629,0.168
548,Transition,fuzzy,chinook,spawner,98.783,10.790000000000001,0,0,0.078,0.191,0.166,0.544,0.547,0.088
548,Bank,fuzzy,steelhead,spawner,68.58,3.51,1,1,0.078,0.169,0.178,0.554,0.564,0.131
548,Cascade,fuzzy,steelhead,spawner,6.66,0.42,0,0,0.078,0.139,0.141,0.511,0.553,0.134
548,Chute,fuzzy,steelhead,spawner,11.1,4.15,0,0,0.325,0.308,0.222,0.535,0.544,0.098
548,Glide-Run,fuzzy,steelhead,spawner,163.177,70.97999999999999,0,0,0.355,0.383,0.239,0.596,0.611,0.139
548,Margin Attached Bar,fuzzy,steelhead,spawner,128.65,2.0500000000000003,0,0,0.078,0.133,0.128,0.543,0.555,0.117
548,Mid Channel Bar,fuzzy,steelhead,spawner,14.66,0.02,0,0,0.078,0.114,0.084,0.413,0.413,0
548,Pocket Pool,fuzzy,steelhead,spawner,2.07,2.07,0,0,0.721,0.693,0.075,0.721,0.693,0.075
548,Pool,fuzzy,steelhead,spawner,70.53,55.51,3,3,0.658,0.607,0.284,0.704,0.73,0.164
548,Rapid,fuzzy,steelhead,spawner,23.32,4.3100000000000005,1,1,0.119,0.246,0.259,0.799,0.741,0.18
548,Riffle,fuzzy,steelhead,spawner,39.57,6.7,0,0,0.175,0.245,0.211,0.596,0.63,0.168
548,Transition,fuzzy,steelhead,spawner,98.783,10.83,0,0,0.078,0.18,0.17,0.543,0.547,0.088
548,Bank,fuzzy,chinook,juvenile,68.58,5.3,0,0,0.078,0.21,0.207,0.537,0.571,0.128
548,Cascade,fuzzy,chinook,juvenile,6.66,1.95,0,0,0.166,0.269,0.205,0.512,0.517,0.068
548,Chute,fuzzy,chinook,juvenile,11.1,3.05,6,6,0.229,0.303,0.255,0.603,0.639,0.168
548,Glide-Run,fuzzy,chinook,juvenile,163.177,40.4,49,49,0.185,0.271,0.225,0.584,0.606,0.138
548,Margin Attached Bar,fuzzy,chinook,juvenile,128.65,4.46,1,1,0.078,0.165,0.167,0.513,0.537,0.1
548,Mid Channel Bar,fuzzy,chinook,juvenile,14.66,0.09,0,0,0.078,0.134,0.125,0.467,0.466,0.049
548,Pocket Pool,fuzzy,chinook,juvenile,2.07,0.28,0,0,0.33,0.261,0.138,0.43,0.436,0.024
548,Pool,fuzzy,chinook,juvenile,70.53,45.86,54,54,0.507,0.483,0.238,0.61,0.627,0.14
548,Rapid,fuzzy,chinook,juvenile,23.32,4.03,0,0,0.078,0.188,0.194,0.563,0.575,0.112
548,Riffle,fuzzy,chinook,juvenile,39.57,2.61,0,0,0.099,0.179,0.126,0.457,0.473,0.06
548,Transition,fuzzy,chinook,juvenile,98.783,12.66,11,11,0.078,0.189,0.2,0.588,0.601,0.131
664,Bank,nrei,steelhead,juvenile,63.07,NA,0,0,-32.012,-31.485,3.757,NA,NA,NA
664,Glide-Run,nrei,steelhead,juvenile,106.00500000000001,NA,0,0,-30.499,-30.326,8.111,NA,NA,NA
664,Margin Attached Bar,nrei,steelhead,juvenile,90.889,NA,0,0,-37.069,-36.648,3.278,NA,NA,NA
664,Pocket Pool,nrei,steelhead,juvenile,0.99,NA,0,0,-30.286,-23.323,9.712,NA,NA,NA
664,Pool,nrei,steelhead,juvenile,42.38,0.06,1,1,-15.757,-16.177,8.185,6.644,4.134,9.062
664,Rapid,nrei,steelhead,juvenile,67.895,NA,0,0,-36.028,-37.77,9.922,NA,NA,NA
664,Riffle,nrei,steelhead,juvenile,16.74,NA,0,0,-29.528,-29.719,8.609,NA,NA,NA
664,Transition,nrei,steelhead,juvenile,87.987,NA,0,0,-34.343,-34.033,5.696,NA,NA,NA
664,Bank,fuzzy,chinook,spawner,63.07,NA,0,0,0.078,0.136,0.073,NA,NA,NA
664,Glide-Run,fuzzy,chinook,spawner,106.00500000000001,0.06,0,0,0.23,0.2,0.061,0.453,0.463,0.042
664,Margin Attached Bar,fuzzy,chinook,spawner,90.889,NA,0,0,0.208,0.161,0.074,NA,NA,NA
664,Mid Channel Bar,fuzzy,chinook,spawner,7.614,NA,0,0,0.208,0.17,0.07,NA,NA,NA
664,Pocket Pool,fuzzy,chinook,spawner,0.99,NA,0,0,0.078,0.143,0.076,NA,NA,NA
664,Pool,fuzzy,chinook,spawner,42.38,1.1300000000000001,0,0,0.234,0.232,0.084,0.478,0.478,0.051
664,Rapid,fuzzy,chinook,spawner,67.895,NA,0,0,0.23,0.219,0.034,NA,NA,NA
664,Riffle,fuzzy,chinook,spawner,16.74,NA,0,0,0.23,0.231,0.002,NA,NA,NA
664,Transition,fuzzy,chinook,spawner,87.987,0,0,0,0.23,0.17,0.074,NA,NA,NA
664,Bank,fuzzy,steelhead,spawner,63.07,NA,0,0,0.078,0.078,0,NA,NA,NA
664,Glide-Run,fuzzy,steelhead,spawner,106.00500000000001,0.06,0,0,0.078,0.08,0.022,0.453,0.463,0.042
664,Margin Attached Bar,fuzzy,steelhead,spawner,90.889,NA,0,0,0.078,0.078,0,NA,NA,NA
664,Mid Channel Bar,fuzzy,steelhead,spawner,7.614,NA,0,0,0.078,0.078,0,NA,NA,NA
664,Pocket Pool,fuzzy,steelhead,spawner,0.99,NA,0,0,0.078,0.078,0,NA,NA,NA
664,Pool,fuzzy,steelhead,spawner,42.38,1.67,0,0,0.078,0.147,0.11,0.437,0.462,0.048
664,Rapid,fuzzy,steelhead,spawner,67.895,NA,0,0,0.078,0.078,0.001,NA,NA,NA
664,Riffle,fuzzy,steelhead,spawner,16.74,NA,0,0,0.078,0.078,0,NA,NA,NA
664,Transition,fuzzy,steelhead,spawner,87.987,0,0,0,0.078,0.08,0.018,NA,NA,NA
664,Bank,fuzzy,chinook,juvenile,63.07,0.6,0,0,0.078,0.156,0.163,0.536,0.536,0.085
664,Glide-Run,fuzzy,chinook,juvenile,106.00500000000001,0.64,0,0,0.078,0.086,0.048,0.478,0.479,0.05
664,Margin Attached Bar,fuzzy,chinook,juvenile,90.889,NA,0,0,0.078,0.078,0,NA,NA,NA
664,Mid Channel Bar,fuzzy,chinook,juvenile,7.614,NA,0,0,0.078,0.078,0,NA,NA,NA
664,Pocket Pool,fuzzy,chinook,juvenile,0.99,NA,0,0,0.078,0.087,0.035,NA,NA,NA
664,Pool,fuzzy,chinook,juvenile,42.38,20.400000000000002,20,20,0.41,0.386,0.209,0.559,0.559,0.098
664,Rapid,fuzzy,chinook,juvenile,67.895,NA,0,0,0.078,0.078,0.004,NA,NA,NA
664,Riffle,fuzzy,chinook,juvenile,16.74,0,0,0,0.078,0.09,0.044,NA,NA,NA
664,Transition,fuzzy,chinook,juvenile,87.987,0.1,0,0,0.078,0.083,0.038,0.447,0.45,0.037
665,Bank,nrei,steelhead,juvenile,143.16,10.4,2,2,-8.87,-5.9,21.11,19.165,22.636,15.028
665,Glide-Run,nrei,steelhead,juvenile,309.11,256.479,115,115,62.029,34.078,73.611,65.282,59.471,20.706
665,Margin Attached Bar,nrei,steelhead,juvenile,123.16,2.12,1,1,-17.853,-10.379,23.184,21.789,27.987,18.78
665,Pocket Pool,nrei,steelhead,juvenile,4.64,3.4499999999999997,5,5,57.346,11.065,91.736,68.618,61.129,18.463
665,Pool,nrei,steelhead,juvenile,119.09,115.11,58,58,67.742,60.52,30.927,68.337,64.662,19.129
665,Riffle,nrei,steelhead,juvenile,20.84,8.36,10,10,-33.508,-58.29,97.75,38.576,33.892,22.298
665,Transition,nrei,steelhead,juvenile,204.91,143.701,51,51,45.87,40.269,33.167,54.189,50.908,23.432
665,Bank,fuzzy,chinook,spawner,143.16,3.771,1,1,0.222,0.211,0.128,0.56,0.559,0.1
665,Glide-Run,fuzzy,chinook,spawner,309.11,233.36,4,4,0.489,0.491,0.151,0.512,0.552,0.116
665,Margin Attached Bar,fuzzy,chinook,spawner,123.16,0.49,0,0,0.078,0.154,0.099,0.432,0.441,0.039
665,Pocket Pool,fuzzy,chinook,spawner,4.64,3.09,1,1,0.562,0.519,0.154,0.591,0.615,0.084
665,Pool,fuzzy,chinook,spawner,119.09,114.42,2,2,0.505,0.512,0.084,0.508,0.52,0.076
665,Riffle,fuzzy,chinook,spawner,20.84,1.51,0,0,0.3,0.304,0.048,0.408,0.407,0.002
665,Transition,fuzzy,chinook,spawner,204.91,76.05,0,0,0.362,0.354,0.134,0.455,0.484,0.088
665,Bank,fuzzy,steelhead,spawner,143.16,4.051,1,1,0.154,0.188,0.136,0.55,0.55,0.101
665,Glide-Run,fuzzy,steelhead,spawner,309.11,232.67000000000002,6,6,0.489,0.47,0.183,0.512,0.552,0.116
665,Margin Attached Bar,fuzzy,steelhead,spawner,123.16,0.49,0,0,0.078,0.147,0.099,0.432,0.441,0.039
665,Pocket Pool,fuzzy,steelhead,spawner,4.64,3.02,0,0,0.562,0.483,0.201,0.593,0.62,0.079
665,Pool,fuzzy,steelhead,spawner,119.09,114.57000000000001,4,4,0.505,0.508,0.099,0.508,0.519,0.077
665,Riffle,fuzzy,steelhead,spawner,20.84,NA,0,0,0.194,0.183,0.084,NA,NA,NA
665,Transition,fuzzy,steelhead,spawner,204.91,76.10000000000001,0,0,0.359,0.322,0.17,0.454,0.484,0.088
665,Bank,fuzzy,chinook,juvenile,143.16,29.111,91,91,0.42,0.383,0.272,0.612,0.621,0.131
665,Glide-Run,fuzzy,chinook,juvenile,309.11,175.1,79,79,0.436,0.411,0.18,0.523,0.542,0.098
665,Margin Attached Bar,fuzzy,chinook,juvenile,123.16,4.6899999999999995,5,5,0.078,0.248,0.226,0.543,0.572,0.125
665,Pocket Pool,fuzzy,chinook,juvenile,4.64,1.96,0,0,0.34,0.377,0.133,0.523,0.516,0.043
665,Pool,fuzzy,chinook,juvenile,119.09,83.69,27,27,0.469,0.453,0.147,0.518,0.528,0.083
665,Riffle,fuzzy,chinook,juvenile,20.84,3.14,0,0,0.28,0.267,0.115,0.436,0.44,0.028
665,Transition,fuzzy,chinook,juvenile,204.91,137.811,213,213,0.543,0.498,0.236,0.634,0.634,0.127
681,Bank,nrei,steelhead,juvenile,275.51,27.96,84,84,25.258,10.359,75.218,58.524,52.274,32.148
681,Glide-Run,nrei,steelhead,juvenile,577.119,65.34,252,252,-15.128,-62.051,121.285,43.969,34.294,51.336
681,Margin Attached Bar,nrei,steelhead,juvenile,433.632,32.089999999999996,64,64,28.047,9.482,77.68,61.253,55.554,29.633
681,Mid Channel Bar,nrei,steelhead,juvenile,62.232,5.46,18,18,49.462,19.42,68.812,61.329,55.353,25.168
