visit.id,layer,var,category,value,species,lifestage
3979,nrei,sd,suitable,46.611,steelhead,juvenile
3979,fuzzy,area,reach,12595.98,chinook,spawner
3979,fuzzy,area,suitable,2093.38,chinook,spawner
3979,fuzzy,pred.fish,suitable,41,chinook,spawner
3979,fuzzy,pred.fish,reach,41,chinook,spawner
3979,fuzzy,med,reach,0.3,chinook,spawner
3979,fuzzy,mean,reach,0.328,chinook,spawner
3979,fuzzy,sd,reach,0.109,chinook,spawner
3979,fuzzy,med,suitable,0.538,chinook,spawner
3979,fuzzy,mean,suitable,0.536,chinook,spawner
3979,fuzzy,sd,suitable,0.08,chinook,spawner
3979,fuzzy,area,reach,12595.98,steelhead,spawner
3979,fuzzy,area,suitable,1956.09,steelhead,spawner
3979,fuzzy,pred.fish,suitable,53,steelhead,spawner
3979,fuzzy,pred.fish,reach,53,steelhead,spawner
3979,fuzzy,med,reach,0.23,steelhead,spawner
3979,fuzzy,mean,reach,0.257,steelhead,spawner
3979,fuzzy,sd,reach,0.141,steelhead,spawner
3979,fuzzy,med,suitable,0.52,steelhead,spawner
3979,fuzzy,mean,suitable,0.528,steelhead,spawner
3979,fuzzy,sd,suitable,0.086,steelhead,spawner
3979,fuzzy,area,reach,12595.98,chinook,juvenile
3979,fuzzy,area,suitable,2777.78,chinook,juvenile
3979,fuzzy,pred.fish,suitable,2478,chinook,juvenile
3979,fuzzy,pred.fish,reach,2478,chinook,juvenile
3979,fuzzy,med,reach,0.086,chinook,juvenile
3979,fuzzy,mean,reach,0.225,chinook,juvenile
3979,fuzzy,sd,reach,0.19,chinook,juvenile
3979,fuzzy,med,suitable,0.518,chinook,juvenile
3979,fuzzy,mean,suitable,0.536,chinook,juvenile
3979,fuzzy,sd,suitable,0.101,chinook,juvenile
3983,thalweg,length,reach,359.113,NA,NA
3983,thalweg,length,main,278.717,NA,NA
3983,nrei,area,reach,2855.88,steelhead,juvenile
3983,nrei,area,suitable,310.5,steelhead,juvenile
3983,nrei,pred.fish,suitable,888,steelhead,juvenile
3983,nrei,pred.fish,reach,888,steelhead,juvenile
3983,nrei,med,reach,-13.909,steelhead,juvenile
3983,nrei,mean,reach,-58.33,steelhead,juvenile
3983,nrei,sd,reach,120.493,steelhead,juvenile
3983,nrei,med,suitable,43.222,steelhead,juvenile
3983,nrei,mean,suitable,33.414,steelhead,juvenile
3983,nrei,sd,suitable,45.98,steelhead,juvenile
3983,fuzzy,area,reach,2759.87,chinook,spawner
3983,fuzzy,area,suitable,27.42,chinook,spawner
3983,fuzzy,pred.fish,suitable,0,chinook,spawner
3983,fuzzy,pred.fish,reach,0,chinook,spawner
3983,fuzzy,med,reach,0.3,chinook,spawner
3983,fuzzy,mean,reach,0.287,chinook,spawner
3983,fuzzy,sd,reach,0.036,chinook,spawner
3983,fuzzy,med,suitable,0.532,chinook,spawner
3983,fuzzy,mean,suitable,0.529,chinook,spawner
3983,fuzzy,sd,suitable,0.031,chinook,spawner
3983,fuzzy,area,reach,2759.87,steelhead,spawner
3983,fuzzy,area,suitable,27.86,steelhead,spawner
3983,fuzzy,pred.fish,suitable,0,steelhead,spawner
3983,fuzzy,pred.fish,reach,0,steelhead,spawner
3983,fuzzy,med,reach,0.078,steelhead,spawner
3983,fuzzy,mean,reach,0.129,steelhead,spawner
3983,fuzzy,sd,reach,0.075,steelhead,spawner
3983,fuzzy,med,suitable,0.543,steelhead,spawner
3983,fuzzy,mean,suitable,0.532,steelhead,spawner
3983,fuzzy,sd,suitable,0.038,steelhead,spawner
3983,fuzzy,area,reach,2759.87,chinook,juvenile
3983,fuzzy,area,suitable,880.47,chinook,juvenile
3983,fuzzy,pred.fish,suitable,719,chinook,juvenile
3983,fuzzy,pred.fish,reach,719,chinook,juvenile
3983,fuzzy,med,reach,0.292,chinook,juvenile
3983,fuzzy,mean,reach,0.302,chinook,juvenile
3983,fuzzy,sd,reach,0.161,chinook,juvenile
3983,fuzzy,med,suitable,0.481,chinook,juvenile
3983,fuzzy,mean,suitable,0.49,chinook,juvenile
3983,fuzzy,sd,suitable,0.06,chinook,juvenile
3991,thalweg,length,reach,141.718,NA,NA
3991,thalweg,length,main,108.002,NA,NA
3991,nrei,area,reach,364.96,steelhead,juvenile
3991,nrei,area,suitable,36.59,steelhead,juvenile
3991,nrei,pred.fish,suitable,61,steelhead,juvenile
3991,nrei,pred.fish,reach,61,steelhead,juvenile
3991,nrei,med,reach,-161.529,steelhead,juvenile
3991,nrei,mean,reach,-205.189,steelhead,juvenile
3991,nrei,sd,reach,464.482,steelhead,juvenile
3991,nrei,med,suitable,34.92,steelhead,juvenile
3991,nrei,mean,suitable,34.728,steelhead,juvenile
3991,nrei,sd,suitable,33.893,steelhead,juvenile
3991,fuzzy,area,reach,348.87,chinook,spawner
3991,fuzzy,area,suitable,21.78,chinook,spawner
3991,fuzzy,pred.fish,suitable,0,chinook,spawner
3991,fuzzy,pred.fish,reach,0,chinook,spawner
3991,fuzzy,med,reach,0.246,chinook,spawner
3991,fuzzy,mean,reach,0.26,chinook,spawner
3991,fuzzy,sd,reach,0.103,chinook,spawner
3991,fuzzy,med,suitable,0.525,chinook,spawner
3991,fuzzy,mean,suitable,0.553,chinook,spawner
3991,fuzzy,sd,suitable,0.126,chinook,spawner
3991,fuzzy,area,reach,348.87,steelhead,spawner
3991,fuzzy,area,suitable,20.73,steelhead,spawner
3991,fuzzy,pred.fish,suitable,0,steelhead,spawner
3991,fuzzy,pred.fish,reach,0,steelhead,spawner
3991,fuzzy,med,reach,0.153,steelhead,spawner
3991,fuzzy,mean,reach,0.18,steelhead,spawner
3991,fuzzy,sd,reach,0.13,steelhead,spawner
3991,fuzzy,med,suitable,0.535,steelhead,spawner
3991,fuzzy,mean,suitable,0.56,steelhead,spawner
3991,fuzzy,sd,suitable,0.125,steelhead,spawner
3991,fuzzy,area,reach,348.87,chinook,juvenile
3991,fuzzy,area,suitable,31.48,chinook,juvenile
3991,fuzzy,pred.fish,suitable,29,chinook,juvenile
3991,fuzzy,pred.fish,reach,29,chinook,juvenile
3991,fuzzy,med,reach,0.078,chinook,juvenile
3991,fuzzy,mean,reach,0.155,chinook,juvenile
3991,fuzzy,sd,reach,0.154,chinook,juvenile
3991,fuzzy,med,suitable,0.528,chinook,juvenile
3991,fuzzy,mean,suitable,0.568,chinook,juvenile
3991,fuzzy,sd,suitable,0.138,chinook,juvenile
4000,thalweg,length,reach,913.696,NA,NA
4000,thalweg,length,main,462.288,NA,NA
4000,nrei,area,reach,9044.32,steelhead,juvenile
4000,nrei,area,suitable,823.31,steelhead,juvenile
4000,nrei,pred.fish,suitable,2652,steelhead,juvenile
4000,nrei,pred.fish,reach,2652,steelhead,juvenile
4000,nrei,med,reach,-161.663,steelhead,juvenile
4000,nrei,mean,reach,-147.983,steelhead,juvenile
4000,nrei,sd,reach,178.542,steelhead,juvenile
4000,nrei,med,suitable,46.396,steelhead,juvenile
4000,nrei,mean,suitable,32.793,steelhead,juvenile
4000,nrei,sd,suitable,55.54,steelhead,juvenile
4000,fuzzy,area,reach,8725.57,chinook,spawner
4000,fuzzy,area,suitable,4022.1,chinook,spawner
4000,fuzzy,pred.fish,suitable,82,chinook,spawner
4000,fuzzy,pred.fish,reach,82,chinook,spawner
4000,fuzzy,med,reach,0.368,chinook,spawner
4000,fuzzy,mean,reach,0.411,chinook,spawner
4000,fuzzy,sd,reach,0.16,chinook,spawner
4000,fuzzy,med,suitable,0.537,chinook,spawner
4000,fuzzy,mean,suitable,0.549,chinook,spawner
4000,fuzzy,sd,suitable,0.127,chinook,spawner
4000,fuzzy,area,reach,8725.57,steelhead,spawner
4000,fuzzy,area,suitable,3052.52,steelhead,spawner
4000,fuzzy,pred.fish,suitable,93,steelhead,spawner
4000,fuzzy,pred.fish,reach,93,steelhead,spawner
4000,fuzzy,med,reach,0.335,steelhead,spawner
4000,fuzzy,mean,reach,0.383,steelhead,spawner
4000,fuzzy,sd,reach,0.176,steelhead,spawner
4000,fuzzy,med,suitable,0.58,steelhead,spawner
4000,fuzzy,mean,suitable,0.589,steelhead,spawner
4000,fuzzy,sd,suitable,0.12,steelhead,spawner
4000,fuzzy,area,reach,8725.57,chinook,juvenile
4000,fuzzy,area,suitable,2135.57,chinook,juvenile
4000,fuzzy,pred.fish,suitable,2011,chinook,juvenile
4000,fuzzy,pred.fish,reach,2011,chinook,juvenile
4000,fuzzy,med,reach,0.088,chinook,juvenile
4000,fuzzy,mean,reach,0.239,chinook,juvenile
4000,fuzzy,sd,reach,0.211,chinook,juvenile
4000,fuzzy,med,suitable,0.531,chinook,juvenile
4000,fuzzy,mean,suitable,0.566,chinook,juvenile
4000,fuzzy,sd,suitable,0.126,chinook,juvenile
4024,thalweg,length,reach,855.225,NA,NA
4024,thalweg,length,main,496.284,NA,NA
4024,nrei,area,reach,9753.12,steelhead,juvenile
4024,nrei,area,suitable,758.93,steelhead,juvenile
4024,nrei,pred.fish,suitable,4975,steelhead,juvenile
4024,nrei,pred.fish,reach,4975,steelhead,juvenile
4024,nrei,med,reach,61.278,steelhead,juvenile
4024,nrei,mean,reach,40.473,steelhead,juvenile
4024,nrei,sd,reach,59.716,steelhead,juvenile
4024,nrei,med,suitable,67.857,steelhead,juvenile
4024,nrei,mean,suitable,59.407,steelhead,juvenile
4024,nrei,sd,suitable,35.539,steelhead,juvenile
4024,fuzzy,area,reach,9453.03,chinook,spawner
4024,fuzzy,area,suitable,718.64,chinook,spawner
4024,fuzzy,pred.fish,suitable,11,chinook,spawner
4024,fuzzy,pred.fish,reach,11,chinook,spawner
4024,fuzzy,med,reach,0.078,chinook,spawner
4024,fuzzy,mean,reach,0.12,chinook,spawner
4024,fuzzy,sd,reach,0.108,chinook,spawner
4024,fuzzy,med,suitable,0.429,chinook,spawner
4024,fuzzy,mean,suitable,0.434,chinook,spawner
4024,fuzzy,sd,suitable,0.025,chinook,spawner
4024,fuzzy,area,reach,9453.03,steelhead,spawner
4024,fuzzy,area,suitable,718.64,steelhead,spawner
4024,fuzzy,pred.fish,suitable,16,steelhead,spawner
4024,fuzzy,pred.fish,reach,16,steelhead,spawner
4024,fuzzy,med,reach,0.078,steelhead,spawner
4024,fuzzy,mean,reach,0.12,steelhead,spawner
4024,fuzzy,sd,reach,0.108,steelhead,spawner
4024,fuzzy,med,suitable,0.429,steelhead,spawner
4024,fuzzy,mean,suitable,0.434,steelhead,spawner
4024,fuzzy,sd,suitable,0.025,steelhead,spawner
4024,fuzzy,area,reach,9453.03,chinook,juvenile
4024,fuzzy,area,suitable,5919.45,chinook,juvenile
4024,fuzzy,pred.fish,suitable,6698,chinook,juvenile
4024,fuzzy,pred.fish,reach,6698,chinook,juvenile
4024,fuzzy,med,reach,0.514,chinook,juvenile
4024,fuzzy,mean,reach,0.498,chinook,juvenile
4024,fuzzy,sd,reach,0.278,chinook,juvenile
4024,fuzzy,med,suitable,0.674,chinook,juvenile
4024,fuzzy,mean,suitable,0.681,chinook,juvenile
4024,fuzzy,sd,suitable,0.163,chinook,juvenile
4086,thalweg,length,reach,1314.921,NA,NA
4086,thalweg,length,main,635.147,NA,NA
4086,nrei,area,reach,14422.32,steelhead,juvenile
4086,nrei,area,suitable,926.51,steelhead,juvenile
4086,nrei,pred.fish,suitable,4566,steelhead,juvenile
4086,nrei,pred.fish,reach,4566,steelhead,juvenile
4086,nrei,med,reach,64.52,steelhead,juvenile
4086,nrei,mean,reach,39.994,steelhead,juvenile
4086,nrei,sd,reach,68.622,steelhead,juvenile
4086,nrei,med,suitable,72.249,steelhead,juvenile
4086,nrei,mean,suitable,64.018,steelhead,juvenile
4086,nrei,sd,suitable,31.818,steelhead,juvenile
4086,fuzzy,area,reach,13561.84,chinook,spawner
4086,fuzzy,area,suitable,8222.24,chinook,spawner
4086,fuzzy,pred.fish,suitable,188,chinook,spawner
4086,fuzzy,pred.fish,reach,188,chinook,spawner
4086,fuzzy,med,reach,0.484,chinook,spawner
4086,fuzzy,mean,reach,0.459,chinook,spawner
4086,fuzzy,sd,reach,0.226,chinook,spawner
4086,fuzzy,med,suitable,0.617,chinook,spawner
4086,fuzzy,mean,suitable,0.613,chinook,spawner
4086,fuzzy,sd,suitable,0.12,chinook,spawner
4086,fuzzy,area,reach,13561.84,steelhead,spawner
4086,fuzzy,area,suitable,8222.24,steelhead,spawner
4086,fuzzy,pred.fish,suitable,262,steelhead,spawner
4086,fuzzy,pred.fish,reach,262,steelhead,spawner
4086,fuzzy,med,reach,0.484,steelhead,spawner
4086,fuzzy,mean,reach,0.45,steelhead,spawner
4086,fuzzy,sd,reach,0.237,steelhead,spawner
4086,fuzzy,med,suitable,0.617,steelhead,spawner
4086,fuzzy,mean,suitable,0.613,steelhead,spawner
4086,fuzzy,sd,suitable,0.12,steelhead,spawner
4086,fuzzy,area,reach,13561.84,chinook,juvenile
4086,fuzzy,area,suitable,8321.97,chinook,juvenile
4086,fuzzy,pred.fish,suitable,9251,chinook,juvenile
4086,fuzzy,pred.fish,reach,9251,chinook,juvenile
4086,fuzzy,med,reach,0.501,chinook,juvenile
4086,fuzzy,mean,reach,0.481,chinook,juvenile
4086,fuzzy,sd,reach,0.276,chinook,juvenile
4086,fuzzy,med,suitable,0.672,chinook,juvenile
4086,fuzzy,mean,suitable,0.669,chinook,juvenile
4086,fuzzy,sd,suitable,0.155,chinook,juvenile
4147,thalweg,length,reach,962.113,NA,NA
4147,thalweg,length,main,266.035,NA,NA
4147,nrei,area,reach,4765.72,steelhead,juvenile
4147,nrei,area,suitable,380.23,steelhead,juvenile
4147,nrei,pred.fish,suitable,1071,steelhead,juvenile
4147,nrei,pred.fish,reach,1071,steelhead,juvenile
4147,nrei,med,reach,-17.345,steelhead,juvenile
4147,nrei,mean,reach,-73.317,steelhead,juvenile
4147,nrei,sd,reach,198.911,steelhead,juvenile
4147,nrei,med,suitable,43.265,steelhead,juvenile
4147,nrei,mean,suitable,37.918,steelhead,juvenile
4147,nrei,sd,suitable,42.308,steelhead,juvenile
4147,fuzzy,area,reach,4329.09,chinook,spawner
4147,fuzzy,area,suitable,1884.26,chinook,spawner
4147,fuzzy,pred.fish,suitable,38,chinook,spawner
4147,fuzzy,pred.fish,reach,38,chinook,spawner
4147,fuzzy,med,reach,0.342,chinook,spawner
4147,fuzzy,mean,reach,0.353,chinook,spawner
4147,fuzzy,sd,reach,0.205,chinook,spawner
4147,fuzzy,med,suitable,0.527,chinook,spawner
4147,fuzzy,mean,suitable,0.548,chinook,spawner
4147,fuzzy,sd,suitable,0.112,chinook,spawner
4147,fuzzy,area,reach,4329.09,steelhead,spawner
4147,fuzzy,area,suitable,1884.26,steelhead,spawner
4147,fuzzy,pred.fish,suitable,53,steelhead,spawner
4147,fuzzy,pred.fish,reach,53,steelhead,spawner
4147,fuzzy,med,reach,0.342,steelhead,spawner
4147,fuzzy,mean,reach,0.353,steelhead,spawner
4147,fuzzy,sd,reach,0.205,steelhead,spawner
4147,fuzzy,med,suitable,0.527,steelhead,spawner
4147,fuzzy,mean,suitable,0.548,steelhead,spawner
4147,fuzzy,sd,suitable,0.112,steelhead,spawner
4147,fuzzy,area,reach,4329.09,chinook,juvenile
4147,fuzzy,area,suitable,1181.79,chinook,juvenile
4147,fuzzy,pred.fish,suitable,1267,chinook,juvenile
4147,fuzzy,pred.fish,reach,1267,chinook,juvenile
4147,fuzzy,med,reach,0.088,chinook,juvenile
4147,fuzzy,mean,reach,0.272,chinook,juvenile
4147,fuzzy,sd,reach,0.256,chinook,juvenile
4147,fuzzy,med,suitable,0.643,chinook,juvenile
4147,fuzzy,mean,suitable,0.645,chinook,juvenile
4147,fuzzy,sd,suitable,0.161,chinook,juvenile
4179,thalweg,length,reach,679.452,NA,NA
4179,thalweg,length,main,365.936,NA,NA
4179,nrei,area,reach,4035.44,steelhead,juvenile
4179,nrei,area,suitable,330.12,steelhead,juvenile
4179,nrei,pred.fish,suitable,983,steelhead,juvenile
4179,nrei,pred.fish,reach,983,steelhead,juvenile
4179,nrei,med,reach,-148.388,steelhead,juvenile
4179,nrei,mean,reach,-125.711,steelhead,juvenile
4179,nrei,sd,reach,150.748,steelhead,juvenile
4179,nrei,med,suitable,41.686,steelhead,juvenile
4179,nrei,mean,suitable,35.547,steelhead,juvenile
4179,nrei,sd,suitable,37.735,steelhead,juvenile
4179,fuzzy,area,reach,3737.23,chinook,spawner
4179,fuzzy,area,suitable,613.75,chinook,spawner
4179,fuzzy,pred.fish,suitable,11,chinook,spawner
4179,fuzzy,pred.fish,reach,11,chinook,spawner
4179,fuzzy,med,reach,0.3,chinook,spawner
4179,fuzzy,mean,reach,0.335,chinook,spawner
4179,fuzzy,sd,reach,0.086,chinook,spawner
4179,fuzzy,med,suitable,0.454,chinook,spawner
4179,fuzzy,mean,suitable,0.481,chinook,spawner
4179,fuzzy,sd,suitable,0.081,chinook,spawner
4179,fuzzy,area,reach,3737.23,steelhead,spawner
4179,fuzzy,area,suitable,404.2,steelhead,spawner
4179,fuzzy,pred.fish,suitable,9,steelhead,spawner
4179,fuzzy,pred.fish,reach,9,steelhead,spawner
4179,fuzzy,med,reach,0.23,steelhead,spawner
4179,fuzzy,mean,reach,0.244,steelhead,spawner
4179,fuzzy,sd,reach,0.125,steelhead,spawner
4179,fuzzy,med,suitable,0.426,steelhead,spawner
4179,fuzzy,mean,suitable,0.472,steelhead,spawner
4179,fuzzy,sd,suitable,0.103,steelhead,spawner
4179,fuzzy,area,reach,3737.23,chinook,juvenile
4179,fuzzy,area,suitable,961.82,chinook,juvenile
4179,fuzzy,pred.fish,suitable,795,chinook,juvenile
4179,fuzzy,pred.fish,reach,795,chinook,juvenile
4179,fuzzy,med,reach,0.243,chinook,juvenile
4179,fuzzy,mean,reach,0.257,chinook,juvenile
4179,fuzzy,sd,reach,0.172,chinook,juvenile
4179,fuzzy,med,suitable,0.482,chinook,juvenile
4179,fuzzy,mean,suitable,0.496,chinook,juvenile
4179,fuzzy,sd,suitable,0.073,chinook,juvenile
4182,thalweg,length,reach,325.446,NA,NA
4182,thalweg,length,main,299.482,NA,NA
4182,nrei,area,reach,3048.96,steelhead,juvenile
4182,nrei,area,suitable,579.23,steelhead,juvenile
4182,nrei,pred.fish,suitable,955,steelhead,juvenile
4182,nrei,pred.fish,reach,955,steelhead,juvenile
4182,nrei,med,reach,69.204,steelhead,juvenile
4182,nrei,mean,reach,58.087,steelhead,juvenile
4182,nrei,sd,reach,31.694,steelhead,juvenile
4182,nrei,med,suitable,71.027,steelhead,juvenile
4182,nrei,mean,suitable,64.829,steelhead,juvenile
4182,nrei,sd,suitable,22.236,steelhead,juvenile
4182,fuzzy,area,reach,2957.23,chinook,spawner
4182,fuzzy,area,suitable,998.82,chinook,spawner
4182,fuzzy,pred.fish,suitable,17,chinook,spawner
4182,fuzzy,pred.fish,reach,17,chinook,spawner
4182,fuzzy,med,reach,0.315,chinook,spawner
4182,fuzzy,mean,reach,0.346,chinook,spawner
4182,fuzzy,sd,reach,0.099,chinook,spawner
4182,fuzzy,med,suitable,0.457,chinook,spawner
4182,fuzzy,mean,suitable,0.468,chinook,spawner
4182,fuzzy,sd,suitable,0.039,chinook,spawner
4182,fuzzy,area,reach,2957.23,steelhead,spawner
4182,fuzzy,area,suitable,640.11,steelhead,spawner
4182,fuzzy,pred.fish,suitable,15,steelhead,spawner
4182,fuzzy,pred.fish,reach,15,steelhead,spawner
4182,fuzzy,med,reach,0.134,steelhead,spawner
4182,fuzzy,mean,reach,0.231,steelhead,spawner
4182,fuzzy,sd,reach,0.16,steelhead,spawner
4182,fuzzy,med,suitable,0.455,steelhead,spawner
4182,fuzzy,mean,suitable,0.458,steelhead,spawner
4182,fuzzy,sd,suitable,0.037,steelhead,spawner
4182,fuzzy,area,reach,2957.23,chinook,juvenile
4182,fuzzy,area,suitable,2389.43,chinook,juvenile
4182,fuzzy,pred.fish,suitable,2143,chinook,juvenile
4182,fuzzy,pred.fish,reach,2143,chinook,juvenile
4182,fuzzy,med,reach,0.517,chinook,juvenile
4182,fuzzy,mean,reach,0.477,chinook,juvenile
4182,fuzzy,sd,reach,0.156,chinook,juvenile
4182,fuzzy,med,suitable,0.533,chinook,juvenile
4182,fuzzy,mean,suitable,0.54,chinook,juvenile
4182,fuzzy,sd,suitable,0.075,chinook,juvenile
4454,thalweg,length,reach,712.605,NA,NA
4454,thalweg,length,main,220.474,NA,NA
4454,nrei,area,reach,NA,steelhead,juvenile
4454,nrei,area,suitable,NA,steelhead,juvenile
4454,nrei,pred.fish,suitable,NA,steelhead,juvenile
4454,nrei,pred.fish,reach,NA,steelhead,juvenile
4454,nrei,med,reach,NA,steelhead,juvenile
4454,nrei,mean,reach,NA,steelhead,juvenile
4454,nrei,sd,reach,NA,steelhead,juvenile
4454,nrei,med,suitable,NA,steelhead,juvenile
4454,nrei,mean,suitable,NA,steelhead,juvenile
4454,nrei,sd,suitable,NA,steelhead,juvenile
4454,fuzzy,area,reach,1840.04,chinook,spawner
4454,fuzzy,area,suitable,0,chinook,spawner
4454,fuzzy,pred.fish,suitable,0,chinook,spawner
4454,fuzzy,pred.fish,reach,0,chinook,spawner
4454,fuzzy,med,reach,0.078,chinook,spawner
4454,fuzzy,mean,reach,0.082,chinook,spawner
4454,fuzzy,sd,reach,0.022,chinook,spawner
4454,fuzzy,med,suitable,NA,chinook,spawner
4454,fuzzy,mean,suitable,NA,chinook,spawner
4454,fuzzy,sd,suitable,NA,chinook,spawner
4454,fuzzy,area,reach,1840.04,steelhead,spawner
4454,fuzzy,area,suitable,0,steelhead,spawner
4454,fuzzy,pred.fish,suitable,0,steelhead,spawner
4454,fuzzy,pred.fish,reach,0,steelhead,spawner
4454,fuzzy,med,reach,0.078,steelhead,spawner
4454,fuzzy,mean,reach,0.081,steelhead,spawner
4454,fuzzy,sd,reach,0.02,steelhead,spawner
4454,fuzzy,med,suitable,NA,steelhead,spawner
4454,fuzzy,mean,suitable,NA,steelhead,spawner
4454,fuzzy,sd,suitable,NA,steelhead,spawner
4454,fuzzy,area,reach,1840.04,chinook,juvenile
4454,fuzzy,area,suitable,1358.75,chinook,juvenile
4454,fuzzy,pred.fish,suitable,0,chinook,juvenile
4454,fuzzy,pred.fish,reach,0,chinook,juvenile
4454,fuzzy,med,reach,0.679,chinook,juvenile
4454,fuzzy,mean,reach,0.582,chinook,juvenile
4454,fuzzy,sd,reach,0.298,chinook,juvenile
4454,fuzzy,med,suitable,0.734,chinook,juvenile
4454,fuzzy,mean,suitable,0.742,chinook,juvenile
4454,fuzzy,sd,suitable,0.138,chinook,juvenile
4483,thalweg,length,reach,716.279,NA,NA
4483,thalweg,length,main,251.341,NA,NA
4483,nrei,area,reach,NA,steelhead,juvenile
4483,nrei,area,suitable,NA,steelhead,juvenile
4483,nrei,pred.fish,suitable,NA,steelhead,juvenile
4483,nrei,pred.fish,reach,NA,steelhead,juvenile
4483,nrei,med,reach,NA,steelhead,juvenile
4483,nrei,mean,reach,NA,steelhead,juvenile
4483,nrei,sd,reach,NA,steelhead,juvenile
4483,nrei,med,suitable,NA,steelhead,juvenile
4483,nrei,mean,suitable,NA,steelhead,juvenile
4483,nrei,sd,suitable,NA,steelhead,juvenile
4483,fuzzy,area,reach,1937.86,chinook,spawner
4483,fuzzy,area,suitable,18.55,chinook,spawner
4483,fuzzy,pred.fish,suitable,0,chinook,spawner
4483,fuzzy,pred.fish,reach,0,chinook,spawner
4483,fuzzy,med,reach,0.078,chinook,spawner
4483,fuzzy,mean,reach,0.088,chinook,spawner
4483,fuzzy,sd,reach,0.059,chinook,spawner
4483,fuzzy,med,suitable,0.621,chinook,spawner
4483,fuzzy,mean,suitable,0.612,chinook,spawner
4483,fuzzy,sd,suitable,0.125,chinook,spawner
4483,fuzzy,area,reach,1937.86,steelhead,spawner
4483,fuzzy,area,suitable,18.55,steelhead,spawner
4483,fuzzy,pred.fish,suitable,0,steelhead,spawner
4483,fuzzy,pred.fish,reach,0,steelhead,spawner
4483,fuzzy,med,reach,0.078,steelhead,spawner
4483,fuzzy,mean,reach,0.088,steelhead,spawner
4483,fuzzy,sd,reach,0.059,steelhead,spawner
4483,fuzzy,med,suitable,0.621,steelhead,spawner
4483,fuzzy,mean,suitable,0.612,steelhead,spawner
4483,fuzzy,sd,suitable,0.125,steelhead,spawner
4483,fuzzy,area,reach,1937.86,chinook,juvenile
4483,fuzzy,area,suitable,1126.27,chinook,juvenile
4483,fuzzy,pred.fish,suitable,0,chinook,juvenile
4483,fuzzy,pred.fish,reach,0,chinook,juvenile
4483,fuzzy,med,reach,0.522,chinook,juvenile
4483,fuzzy,mean,reach,0.463,chinook,juvenile
4483,fuzzy,sd,reach,0.307,chinook,juvenile
4483,fuzzy,med,suitable,0.702,chinook,juvenile
4483,fuzzy,mean,suitable,0.701,chinook,juvenile
4483,fuzzy,sd,suitable,0.143,chinook,juvenile
4555,thalweg,length,reach,191.051,NA,NA
4555,thalweg,length,main,118.149,NA,NA
4555,nrei,area,reach,NA,steelhead,juvenile
4555,nrei,area,suitable,NA,steelhead,juvenile
4555,nrei,pred.fish,suitable,NA,steelhead,juvenile
4555,nrei,pred.fish,reach,NA,steelhead,juvenile
4555,nrei,med,reach,NA,steelhead,juvenile
4555,nrei,mean,reach,NA,steelhead,juvenile
4555,nrei,sd,reach,NA,steelhead,juvenile
4555,nrei,med,suitable,NA,steelhead,juvenile
4555,nrei,mean,suitable,NA,steelhead,juvenile
4555,nrei,sd,suitable,NA,steelhead,juvenile
4555,fuzzy,area,reach,851.68,chinook,spawner
4555,fuzzy,area,suitable,0.06,chinook,spawner
4555,fuzzy,pred.fish,suitable,0,chinook,spawner
4555,fuzzy,pred.fish,reach,0,chinook,spawner
4555,fuzzy,med,reach,0.078,chinook,spawner
4555,fuzzy,mean,reach,0.079,chinook,spawner
4555,fuzzy,sd,reach,0.013,chinook,spawner
4555,fuzzy,med,suitable,0.428,chinook,spawner
4555,fuzzy,mean,suitable,0.423,chinook,spawner
4555,fuzzy,sd,suitable,0.013,chinook,spawner
4555,fuzzy,area,reach,851.68,steelhead,spawner
4555,fuzzy,area,suitable,0.06,steelhead,spawner
4555,fuzzy,pred.fish,suitable,0,steelhead,spawner
4555,fuzzy,pred.fish,reach,0,steelhead,spawner
4555,fuzzy,med,reach,0.078,steelhead,spawner
4555,fuzzy,mean,reach,0.079,steelhead,spawner
4555,fuzzy,sd,reach,0.013,steelhead,spawner
4555,fuzzy,med,suitable,0.428,steelhead,spawner
4555,fuzzy,mean,suitable,0.423,steelhead,spawner
4555,fuzzy,sd,suitable,0.013,steelhead,spawner
4555,fuzzy,area,reach,851.68,chinook,juvenile
4555,fuzzy,area,suitable,654.54,chinook,juvenile
4555,fuzzy,pred.fish,suitable,0,chinook,juvenile
4555,fuzzy,pred.fish,reach,0,chinook,juvenile
4555,fuzzy,med,reach,0.67,chinook,juvenile
4555,fuzzy,mean,reach,0.587,chinook,juvenile
4555,fuzzy,sd,reach,0.278,chinook,juvenile
4555,fuzzy,med,suitable,0.698,chinook,juvenile
4555,fuzzy,mean,suitable,0.724,chinook,juvenile
4555,fuzzy,sd,suitable,0.128,chinook,juvenile
547,thalweg,length,reach,183.8,NA,NA
547,thalweg,length,main,131.71,NA,NA
547,nrei,area,reach,323.56,steelhead,juvenile
547,nrei,area,suitable,114.3,steelhead,juvenile
547,nrei,pred.fish,suitable,67,steelhead,juvenile
547,nrei,pred.fish,reach,67,steelhead,juvenile
547,nrei,med,reach,14.614,steelhead,juvenile
547,nrei,mean,reach,13.071,steelhead,juvenile
547,nrei,sd,reach,54.388,steelhead,juvenile
547,nrei,med,suitable,49.591,steelhead,juvenile
547,nrei,mean,suitable,48.622,steelhead,juvenile
547,nrei,sd,suitable,27.284,steelhead,juvenile
