visit.id,UnitForm,model,species,lifestage,area.delft,hab.area.suitable,pred.fish,pred.fish.suitable,med,mean,sd,med.suitable,mean.suitable,sd.suitable
665,Mound,fuzzy,chinook,spawner,127.44,0.49,0,0,0.078,0.154,0.098,0.432,0.441,0.039
665,Mound Transition,fuzzy,chinook,spawner,60.94,7.47,0,0,0.254,0.268,0.133,0.453,0.497,0.101
665,Plane,fuzzy,chinook,spawner,184.24,97.419,0,0,0.408,0.404,0.133,0.468,0.499,0.098
665,Saddle,fuzzy,chinook,spawner,20.84,1.51,0,0,0.3,0.304,0.048,0.408,0.407,0.002
665,Trough,fuzzy,chinook,spawner,210.35999999999999,172.84,3,3,0.492,0.5,0.138,0.504,0.542,0.113
665,Wall,fuzzy,chinook,spawner,138.88,3.771,1,1,0.221,0.212,0.129,0.56,0.559,0.1
665,Bowl,fuzzy,steelhead,spawner,123.73,117.59,4,4,0.505,0.507,0.104,0.509,0.522,0.078
665,Bowl Transition,fuzzy,steelhead,spawner,58.480000000000004,31.33,0,0,0.495,0.425,0.234,0.594,0.624,0.11
665,Mound,fuzzy,steelhead,spawner,127.44,0.49,0,0,0.078,0.143,0.097,0.432,0.441,0.039
665,Mound Transition,fuzzy,steelhead,spawner,60.94,7.51,0,0,0.249,0.241,0.152,0.452,0.497,0.101
665,Plane,fuzzy,steelhead,spawner,184.24,97.589,1,1,0.408,0.378,0.171,0.467,0.498,0.098
665,Saddle,fuzzy,steelhead,spawner,20.84,NA,0,0,0.194,0.183,0.084,NA,NA,NA
665,Trough,fuzzy,steelhead,spawner,210.35999999999999,172.34,5,5,0.492,0.485,0.167,0.504,0.542,0.113
665,Wall,fuzzy,steelhead,spawner,138.88,4.051,1,1,0.157,0.191,0.137,0.55,0.55,0.101
665,Bowl,fuzzy,chinook,juvenile,123.73,85.64999999999999,27,27,0.468,0.45,0.147,0.518,0.527,0.082
665,Bowl Transition,fuzzy,chinook,juvenile,58.480000000000004,8.86,0,0,0.242,0.25,0.133,0.474,0.487,0.062
665,Mound,fuzzy,chinook,juvenile,127.44,4.56,4,4,0.078,0.235,0.221,0.546,0.574,0.125
665,Mound Transition,fuzzy,chinook,juvenile,60.94,29.4,31,31,0.413,0.397,0.272,0.631,0.637,0.132
665,Plane,fuzzy,chinook,juvenile,184.24,133.13,193,193,0.547,0.52,0.208,0.622,0.623,0.126
665,Saddle,fuzzy,chinook,juvenile,20.84,3.14,0,0,0.28,0.267,0.115,0.436,0.44,0.028
665,Trough,fuzzy,chinook,juvenile,210.35999999999999,141.52,68,68,0.472,0.448,0.162,0.522,0.539,0.094
665,Wall,fuzzy,chinook,juvenile,138.88,29.241,92,92,0.433,0.39,0.271,0.611,0.62,0.131
681,Bowl,nrei,steelhead,juvenile,435.84,66.81,329,329,29.742,-45.775,131.562,44.052,34.345,53.868
681,Bowl Transition,nrei,steelhead,juvenile,59.44,4.48,18,18,-186.178,-142.188,131.85,58.739,51.702,39.579
681,Mound,nrei,steelhead,juvenile,478.142,37.18,81,81,34.003,9.785,80.921,61.542,55.966,29.044
681,Mound Transition,nrei,steelhead,juvenile,203.04,26.93,56,56,32.133,-29.175,128.956,61.849,51.803,40.343
681,Plane,nrei,steelhead,juvenile,474.498,52.91,159,159,-3.074,-54.043,137.207,55.045,47.334,44.196
681,Saddle,nrei,steelhead,juvenile,140.59,2.88,10,10,-210.841,-219.583,124.024,32.244,15.964,53.257
681,Trough,nrei,steelhead,juvenile,496.72,55.57,216,216,-18.374,-71.968,133.809,43.016,33.031,51.29
681,Wall,nrei,steelhead,juvenile,278.42,28.150000000000002,84,84,25.227,11.334,72.726,58.524,52.283,32.116
681,Bowl,fuzzy,chinook,spawner,435.84,286.781,10,10,0.603,0.534,0.211,0.663,0.667,0.114
681,Bowl Transition,fuzzy,chinook,spawner,59.44,21.68,1,1,0.312,0.447,0.196,0.713,0.683,0.122
681,Mound,fuzzy,chinook,spawner,478.142,134.151,1,1,0.332,0.337,0.239,0.557,0.577,0.12
681,Mound Transition,fuzzy,chinook,spawner,203.04,89.89,2,2,0.386,0.396,0.228,0.579,0.594,0.134
681,Plane,fuzzy,chinook,spawner,474.498,211.537,3,3,0.36,0.402,0.234,0.615,0.622,0.124
681,Saddle,fuzzy,chinook,spawner,140.59,24.79,0,0,0.3,0.349,0.13,0.572,0.591,0.135
681,Trough,fuzzy,chinook,spawner,496.72,256.811,7,7,0.42,0.449,0.224,0.634,0.634,0.123
681,Wall,fuzzy,chinook,spawner,278.42,86.428,1,1,0.305,0.33,0.237,0.571,0.585,0.124
681,Bowl,fuzzy,steelhead,spawner,435.84,286.781,16,16,0.603,0.534,0.211,0.663,0.667,0.114
681,Bowl Transition,fuzzy,steelhead,spawner,59.44,21.68,1,1,0.312,0.447,0.196,0.713,0.683,0.122
681,Mound,fuzzy,steelhead,spawner,478.142,134.151,2,2,0.332,0.337,0.239,0.557,0.577,0.12
681,Mound Transition,fuzzy,steelhead,spawner,203.04,89.89,2,2,0.386,0.396,0.228,0.579,0.594,0.134
681,Plane,fuzzy,steelhead,spawner,474.498,211.537,6,6,0.36,0.402,0.234,0.615,0.622,0.124
681,Saddle,fuzzy,steelhead,spawner,140.59,24.79,0,0,0.3,0.349,0.13,0.572,0.591,0.135
681,Trough,fuzzy,steelhead,spawner,496.72,256.811,6,6,0.42,0.449,0.224,0.634,0.634,0.123
681,Wall,fuzzy,steelhead,spawner,278.42,86.428,3,3,0.305,0.33,0.237,0.571,0.585,0.124
681,Bowl,fuzzy,chinook,juvenile,435.84,94.379,213,213,0.174,0.283,0.267,0.793,0.734,0.185
681,Bowl Transition,fuzzy,chinook,juvenile,59.44,8.93,1,1,0.079,0.181,0.191,0.533,0.574,0.146
681,Mound,fuzzy,chinook,juvenile,478.142,163.222,59,59,0.424,0.406,0.265,0.638,0.629,0.133
681,Mound Transition,fuzzy,chinook,juvenile,203.04,92.06,48,48,0.388,0.382,0.27,0.624,0.629,0.134
681,Plane,fuzzy,chinook,juvenile,474.498,167.95000000000002,229,229,0.189,0.337,0.296,0.687,0.696,0.158
681,Saddle,fuzzy,chinook,juvenile,140.59,0.51,0,0,0.078,0.088,0.044,0.455,0.471,0.071
681,Trough,fuzzy,chinook,juvenile,496.72,115,196,196,0.087,0.266,0.275,0.713,0.721,0.173
681,Wall,fuzzy,chinook,juvenile,278.42,163.36,167,167,0.659,0.567,0.267,0.7,0.703,0.133
685,Bowl,nrei,steelhead,juvenile,840.46,172.15,553,553,58.609,34.615,63.141,62.335,55.261,26.629
685,Bowl Transition,nrei,steelhead,juvenile,396.77,54.67,161,161,61.483,2.66,102.469,79.476,69.851,22.211
685,Mound,nrei,steelhead,juvenile,1222.8,44.58,51,51,29.391,29.644,35.704,48.434,48.739,23.742
685,Mound Transition,nrei,steelhead,juvenile,609.4399999999999,85.45,126,126,56.216,43.331,41.763,65.658,58.8,24.385
685,Plane,nrei,steelhead,juvenile,1480.099,246.37,493,493,61.996,42.784,58.157,66.567,61.897,20.952
685,Saddle,nrei,steelhead,juvenile,807.79,160.47000000000003,398,398,54.082,25.596,78.668,58.668,55.361,23.604
685,Trough,nrei,steelhead,juvenile,1410.23,273.22,691,691,60.873,33.175,79.488,65.445,63.308,17.912
685,Wall,nrei,steelhead,juvenile,903.34,50.421,86,86,29.676,27.227,43.096,58.122,55.03,24.403
685,Bowl,fuzzy,chinook,spawner,840.46,753.61,33,33,0.584,0.574,0.168,0.605,0.61,0.125
685,Bowl Transition,fuzzy,chinook,spawner,396.77,245.99,7,7,0.443,0.453,0.178,0.548,0.557,0.116
685,Mound,fuzzy,chinook,spawner,1222.8,58.629,1,1,0.184,0.223,0.16,0.469,0.517,0.112
685,Mound Transition,fuzzy,chinook,spawner,609.4399999999999,205.929,0,0,0.351,0.328,0.181,0.476,0.512,0.104
685,Plane,fuzzy,chinook,spawner,1480.099,838.252,16,16,0.428,0.413,0.2,0.52,0.549,0.119
685,Saddle,fuzzy,chinook,spawner,807.79,660.69,5,5,0.526,0.523,0.119,0.545,0.557,0.093
685,Trough,fuzzy,chinook,spawner,1410.23,1125.97,21,21,0.517,0.52,0.157,0.549,0.572,0.116
685,Wall,fuzzy,chinook,spawner,903.34,177.2,3,3,0.371,0.376,0.238,0.624,0.603,0.094
685,Bowl,fuzzy,steelhead,spawner,840.46,753.61,45,45,0.584,0.574,0.168,0.605,0.61,0.125
685,Bowl Transition,fuzzy,steelhead,spawner,396.77,245.99,6,6,0.443,0.453,0.178,0.548,0.557,0.116
685,Mound,fuzzy,steelhead,spawner,1222.8,58.629,0,0,0.184,0.223,0.16,0.469,0.517,0.112
685,Mound Transition,fuzzy,steelhead,spawner,609.4399999999999,205.929,2,2,0.351,0.328,0.181,0.476,0.512,0.104
685,Plane,fuzzy,steelhead,spawner,1480.099,838.252,22,22,0.428,0.413,0.2,0.52,0.549,0.119
685,Saddle,fuzzy,steelhead,spawner,807.79,660.69,12,12,0.526,0.523,0.119,0.545,0.557,0.093
685,Trough,fuzzy,steelhead,spawner,1410.23,1125.97,29,29,0.517,0.52,0.157,0.549,0.572,0.116
685,Wall,fuzzy,steelhead,spawner,903.34,177.2,4,4,0.371,0.376,0.238,0.624,0.603,0.094
685,Bowl,fuzzy,chinook,juvenile,840.46,402.71,199,199,0.392,0.367,0.207,0.514,0.546,0.114
685,Bowl Transition,fuzzy,chinook,juvenile,396.77,181.85,121,121,0.343,0.362,0.262,0.646,0.629,0.086
685,Mound,fuzzy,chinook,juvenile,1222.8,261.76,567,567,0.463,0.423,0.291,0.692,0.669,0.128
685,Mound Transition,fuzzy,chinook,juvenile,609.4399999999999,347.17900000000003,449,449,0.493,0.444,0.248,0.601,0.616,0.126
685,Plane,fuzzy,chinook,juvenile,1480.099,776.001,728,728,0.427,0.403,0.237,0.582,0.595,0.121
685,Saddle,fuzzy,chinook,juvenile,807.79,350.741,200,200,0.377,0.363,0.199,0.512,0.541,0.115
685,Trough,fuzzy,chinook,juvenile,1410.23,713.899,496,496,0.407,0.389,0.218,0.554,0.567,0.118
685,Wall,fuzzy,chinook,juvenile,903.34,291.51,525,525,0.637,0.562,0.239,0.677,0.672,0.122
686,Bowl,nrei,steelhead,juvenile,194.28,70.37,95,95,-135.144,-103.711,142.95,36.063,33.306,49.372
686,Bowl Transition,nrei,steelhead,juvenile,4.0200000000000005,0.46,0,0,-188.808,-171.25,96.324,33.712,35.544,21.277
686,Mound,nrei,steelhead,juvenile,180.95,87.48,43,43,51.634,-42.951,239.448,62.385,59.162,19.984
686,Mound Transition,nrei,steelhead,juvenile,87.91,44.87,31,31,33.179,-50.883,141.222,56.003,53.066,27.293
686,Plane,nrei,steelhead,juvenile,196.25,96.07,85,85,25.344,-43.492,125.456,57.418,53.408,33.176
686,Saddle,nrei,steelhead,juvenile,117.02,32.02,27,27,-164.278,-120.527,104.378,45.166,38.393,32.371
686,Trough,nrei,steelhead,juvenile,217.62,79.31,103,103,-125.13,-78.169,124.996,56.329,52.398,38.835
686,Wall,nrei,steelhead,juvenile,146.88,93.328,61,61,54.163,23.5,117.155,63.099,56.984,25.654
686,Bowl,fuzzy,chinook,spawner,194.28,94.38,2,2,0.396,0.49,0.208,0.671,0.671,0.145
686,Bowl Transition,fuzzy,chinook,spawner,4.0200000000000005,0.37,0,0,0.3,0.31,0.107,0.493,0.499,0.077
686,Mound,fuzzy,chinook,spawner,180.95,100.35,3,3,0.655,0.558,0.231,0.687,0.687,0.109
686,Mound Transition,fuzzy,chinook,spawner,87.91,55.58,0,0,0.628,0.571,0.212,0.703,0.7,0.122
686,Plane,fuzzy,chinook,spawner,196.25,131.88,1,1,0.572,0.566,0.203,0.697,0.672,0.142
686,Saddle,fuzzy,chinook,spawner,117.02,58.74,3,3,0.402,0.5,0.218,0.706,0.681,0.167
686,Trough,fuzzy,chinook,spawner,217.62,133.69,1,1,0.495,0.517,0.189,0.624,0.633,0.139
686,Wall,fuzzy,chinook,spawner,146.88,84.629,6,6,0.636,0.572,0.229,0.667,0.672,0.133
686,Bowl,fuzzy,steelhead,spawner,194.28,94.38,4,4,0.396,0.49,0.208,0.671,0.671,0.145
686,Bowl Transition,fuzzy,steelhead,spawner,4.0200000000000005,0.37,0,0,0.3,0.31,0.107,0.493,0.499,0.077
686,Mound,fuzzy,steelhead,spawner,180.95,100.35,3,3,0.655,0.558,0.231,0.687,0.687,0.109
686,Mound Transition,fuzzy,steelhead,spawner,87.91,55.58,2,2,0.628,0.571,0.212,0.703,0.7,0.122
686,Plane,fuzzy,steelhead,spawner,196.25,131.88,4,4,0.572,0.566,0.203,0.697,0.672,0.142
686,Saddle,fuzzy,steelhead,spawner,117.02,58.74,3,3,0.402,0.5,0.218,0.706,0.681,0.167
686,Trough,fuzzy,steelhead,spawner,217.62,133.69,1,1,0.495,0.517,0.189,0.624,0.633,0.139
686,Wall,fuzzy,steelhead,spawner,146.88,84.629,5,5,0.636,0.572,0.229,0.667,0.672,0.133
686,Bowl,fuzzy,chinook,juvenile,194.28,24.9,105,105,0.081,0.192,0.251,0.855,0.816,0.126
686,Bowl Transition,fuzzy,chinook,juvenile,4.0200000000000005,0.49,1,1,0.078,0.196,0.27,0.812,0.819,0.03
686,Mound,fuzzy,chinook,juvenile,180.95,65.571,15,15,0.382,0.36,0.237,0.558,0.577,0.123
686,Mound Transition,fuzzy,chinook,juvenile,87.91,21.25,8,8,0.131,0.254,0.214,0.537,0.567,0.126
686,Plane,fuzzy,chinook,juvenile,196.25,42.25,23,23,0.087,0.243,0.23,0.625,0.629,0.127
686,Saddle,fuzzy,chinook,juvenile,117.02,7.11,0,0,0.082,0.135,0.117,0.465,0.486,0.079
686,Trough,fuzzy,chinook,juvenile,217.62,37.14,68,68,0.085,0.214,0.241,0.742,0.703,0.129
686,Wall,fuzzy,chinook,juvenile,146.88,78.79,78,78,0.586,0.536,0.255,0.672,0.668,0.14
699,Bowl,nrei,steelhead,juvenile,34.52,31.85,26,26,64.581,56.698,32.055,66.316,63.342,18.958
699,Bowl Transition,nrei,steelhead,juvenile,81.76,49.81,35,35,17.795,-7.813,81.005,34.961,32.627,26.301
699,Mound,nrei,steelhead,juvenile,92.04,1.9200000000000002,3,3,-17.603,-17.004,32.646,9.757,10.901,16.397
699,Mound Transition,nrei,steelhead,juvenile,50.39,2.62,4,4,-21.724,-22.606,40.605,14.534,15.375,20.048
699,Plane,nrei,steelhead,juvenile,123.65,19.2,12,12,-11.812,-23.169,81.207,15.411,18.598,19.552
699,Saddle,nrei,steelhead,juvenile,9.98,6.2700000000000005,3,3,14.388,5.532,47.561,24.569,26.069,23.431
699,Trough,nrei,steelhead,juvenile,131.48,74.12,37,37,15.01,6.278,62.624,29.072,30.124,21.76
699,Wall,nrei,steelhead,juvenile,100.16,0.46,0,0,-23.587,-28.423,48.008,11.992,15.526,18.54
699,Bowl,fuzzy,chinook,spawner,34.52,32.58,3,3,0.682,0.662,0.124,0.684,0.684,0.066
699,Bowl Transition,fuzzy,chinook,spawner,81.76,59.64,1,1,0.565,0.519,0.211,0.616,0.625,0.116
699,Mound,fuzzy,chinook,spawner,92.04,1.71,0,0,0.23,0.216,0.155,0.503,0.513,0.081
699,Mound Transition,fuzzy,chinook,spawner,50.39,2.63,0,0,0.078,0.163,0.144,0.519,0.521,0.085
699,Plane,fuzzy,chinook,spawner,123.65,16.17,0,0,0.078,0.203,0.174,0.527,0.538,0.099
699,Saddle,fuzzy,chinook,spawner,9.98,4.13,0,0,0.34,0.358,0.243,0.598,0.604,0.145
699,Trough,fuzzy,chinook,spawner,131.48,72.95,0,0,0.445,0.402,0.212,0.548,0.559,0.104
699,Wall,fuzzy,chinook,spawner,100.16,0.92,0,0,0.078,0.141,0.147,0.53,0.555,0.129
699,Bowl,fuzzy,steelhead,spawner,34.52,32.58,4,4,0.682,0.661,0.129,0.684,0.684,0.066
699,Bowl Transition,fuzzy,steelhead,spawner,81.76,59.64,0,0,0.565,0.518,0.214,0.616,0.625,0.116
699,Mound,fuzzy,steelhead,spawner,92.04,1.71,0,0,0.078,0.18,0.165,0.503,0.513,0.081
699,Mound Transition,fuzzy,steelhead,spawner,50.39,2.63,0,0,0.078,0.137,0.142,0.519,0.521,0.085
699,Plane,fuzzy,steelhead,spawner,123.65,16.17,0,0,0.078,0.191,0.176,0.527,0.538,0.099
699,Saddle,fuzzy,steelhead,spawner,9.98,4.13,1,1,0.34,0.358,0.243,0.598,0.604,0.145
699,Trough,fuzzy,steelhead,spawner,131.48,72.95,0,0,0.445,0.401,0.213,0.548,0.559,0.104
699,Wall,fuzzy,steelhead,spawner,100.16,0.92,0,0,0.078,0.141,0.147,0.53,0.555,0.129
699,Bowl,fuzzy,chinook,juvenile,34.52,29.91,73,73,0.606,0.595,0.17,0.641,0.637,0.131
699,Bowl Transition,fuzzy,chinook,juvenile,81.76,28.1,14,14,0.3,0.313,0.199,0.512,0.541,0.108
699,Mound,fuzzy,chinook,juvenile,92.04,0.87,0,0,0.078,0.16,0.129,0.485,0.482,0.05
699,Mound Transition,fuzzy,chinook,juvenile,50.39,1.21,0,0,0.078,0.129,0.111,0.471,0.489,0.062
699,Plane,fuzzy,chinook,juvenile,123.65,9.36,0,0,0.078,0.168,0.143,0.502,0.516,0.093
699,Saddle,fuzzy,chinook,juvenile,9.98,3.45,0,0,0.289,0.297,0.192,0.522,0.52,0.07
699,Trough,fuzzy,chinook,juvenile,131.48,44.52,21,21,0.309,0.312,0.187,0.502,0.522,0.096
699,Wall,fuzzy,chinook,juvenile,100.16,0.58,0,0,0.078,0.126,0.121,0.519,0.541,0.121
701,Bowl,nrei,steelhead,juvenile,82.14,63.73,38,38,58.362,43.379,48.985,75.632,64.52,28.726
701,Bowl Transition,nrei,steelhead,juvenile,2.52,0.2,0,0,-19.817,-45.498,80.158,32.099,33.822,17.254
701,Mound,nrei,steelhead,juvenile,80.14,1.57,1,1,-16.472,-10.694,31.201,32.194,36.146,23.024
701,Mound Transition,nrei,steelhead,juvenile,35.76,7.89,0,0,6.173,9.154,40.63,33.832,38.421,23.887
701,Plane,nrei,steelhead,juvenile,92.55,40.71,19,19,21.521,17.583,73.12,54.962,51.986,27.007
701,Saddle,nrei,steelhead,juvenile,26.16,18.62,4,4,43.54,29.64,57.239,68.013,57.6,26.036
701,Trough,nrei,steelhead,juvenile,104.67,69.7,38,38,47.217,31.853,74.878,67.485,59.554,28.032
701,Wall,nrei,steelhead,juvenile,60.1,5.54,5,5,-23.125,-10.919,42.009,35.659,39.247,28.953
701,Bowl,fuzzy,chinook,spawner,82.14,58.59,0,0,0.651,0.508,0.237,0.664,0.645,0.08
701,Bowl Transition,fuzzy,chinook,spawner,2.52,0.21000000000000002,0,0,0.078,0.179,0.152,0.54,0.556,0.096
701,Mound,fuzzy,chinook,spawner,80.14,2.72,0,0,0.078,0.208,0.191,0.501,0.539,0.108
701,Mound Transition,fuzzy,chinook,spawner,35.76,9.7,0,0,0.376,0.355,0.23,0.577,0.572,0.092
701,Plane,fuzzy,chinook,spawner,92.55,43.22,2,2,0.508,0.428,0.258,0.664,0.633,0.095
701,Saddle,fuzzy,chinook,spawner,26.16,18.650000000000002,0,0,0.658,0.526,0.249,0.682,0.668,0.096
701,Trough,fuzzy,chinook,spawner,104.67,67.73,1,1,0.627,0.495,0.241,0.668,0.649,0.091
701,Wall,fuzzy,chinook,spawner,60.1,7.3500000000000005,1,1,0.078,0.234,0.224,0.59,0.581,0.092
701,Bowl,fuzzy,steelhead,spawner,82.14,58.59,0,0,0.651,0.508,0.237,0.664,0.645,0.08
701,Bowl Transition,fuzzy,steelhead,spawner,2.52,0.21000000000000002,0,0,0.078,0.179,0.152,0.54,0.556,0.096
701,Mound,fuzzy,steelhead,spawner,80.14,2.72,0,0,0.078,0.208,0.191,0.501,0.539,0.108
701,Mound Transition,fuzzy,steelhead,spawner,35.76,9.7,0,0,0.376,0.355,0.23,0.577,0.572,0.092
701,Plane,fuzzy,steelhead,spawner,92.55,43.22,1,1,0.508,0.428,0.258,0.664,0.633,0.095
701,Saddle,fuzzy,steelhead,spawner,26.16,18.650000000000002,2,2,0.658,0.526,0.249,0.682,0.668,0.096
701,Trough,fuzzy,steelhead,spawner,104.67,67.73,3,3,0.627,0.495,0.241,0.668,0.649,0.091
701,Wall,fuzzy,steelhead,spawner,60.1,7.3500000000000005,0,0,0.078,0.234,0.224,0.59,0.581,0.092
701,Bowl,fuzzy,chinook,juvenile,82.14,75.73,139,139,0.809,0.75,0.198,0.83,0.791,0.132
701,Bowl Transition,fuzzy,chinook,juvenile,2.52,1.52,0,0,0.665,0.472,0.29,0.685,0.687,0.03
701,Mound,fuzzy,chinook,juvenile,80.14,6.4799999999999995,0,0,0.371,0.368,0.263,0.657,0.621,0.101
701,Mound Transition,fuzzy,chinook,juvenile,35.76,13.57,2,2,0.546,0.481,0.269,0.679,0.655,0.124
701,Plane,fuzzy,chinook,juvenile,92.55,57.230000000000004,42,42,0.661,0.584,0.268,0.712,0.714,0.141
701,Saddle,fuzzy,chinook,juvenile,26.16,18.75,23,23,0.58,0.564,0.281,0.702,0.708,0.167
701,Trough,fuzzy,chinook,juvenile,104.67,84.86,113,113,0.693,0.652,0.246,0.734,0.738,0.149
701,Wall,fuzzy,chinook,juvenile,60.1,18.25,18,18,0.631,0.504,0.294,0.694,0.698,0.126
738,Bowl,nrei,steelhead,juvenile,117.02,109.06,34,34,52.37,51.631,27.503,53.942,55.452,21.826
738,Bowl Transition,nrei,steelhead,juvenile,280.04,226.93,72,72,25.248,26.6,26.602,29.992,34.443,21.029
738,Mound,nrei,steelhead,juvenile,564.52,NA,0,0,-34.265,-34.542,9.025,NA,NA,NA
738,Mound Transition,nrei,steelhead,juvenile,254.55999999999997,0.08,0,0,-33.85,-32.275,6.3,16.602,15.503,10.231
738,Plane,nrei,steelhead,juvenile,604.2099999999999,18.44,8,8,-22.433,-18.854,14.537,8.62,13.841,12.577
738,Saddle,nrei,steelhead,juvenile,243.54999999999998,187.76999999999998,57,57,45.062,45.213,28.387,47.506,49.595,22.671
738,Trough,nrei,steelhead,juvenile,570.0699999999999,270.4,85,85,9.542,7.725,20.992,20.99,22.87,12.97
738,Wall,nrei,steelhead,juvenile,339.27,NA,0,0,-35.199,-34.209,2.975,NA,NA,NA
738,Bowl,fuzzy,chinook,spawner,117.02,1.85,0,0,0.542,0.537,0.024,0.542,0.537,0.024
738,Bowl Transition,fuzzy,chinook,spawner,280.04,4.8,0,0,0.438,0.43,0.074,0.484,0.478,0.041
738,Mound,fuzzy,chinook,spawner,564.52,NA,0,0,NA,NA,NA,NA,NA,NA
738,Mound Transition,fuzzy,chinook,spawner,254.55999999999997,NA,0,0,0.078,0.078,0,NA,NA,NA
738,Plane,fuzzy,chinook,spawner,604.2099999999999,NA,0,0,0.078,0.11,0.07,NA,NA,NA
738,Saddle,fuzzy,chinook,spawner,243.54999999999998,32.02,0,0,0.567,0.55,0.065,0.568,0.557,0.055
738,Trough,fuzzy,chinook,spawner,570.0699999999999,2.11,0,0,0.276,0.28,0.123,0.438,0.437,0.022
738,Wall,fuzzy,chinook,spawner,339.27,NA,0,0,0.078,0.078,0,NA,NA,NA
738,Bowl,fuzzy,steelhead,spawner,117.02,1.85,0,0,0.542,0.537,0.024,0.542,0.537,0.024
738,Bowl Transition,fuzzy,steelhead,spawner,280.04,4.8,0,0,0.438,0.43,0.074,0.484,0.478,0.041
738,Mound,fuzzy,steelhead,spawner,564.52,NA,0,0,NA,NA,NA,NA,NA,NA
738,Mound Transition,fuzzy,steelhead,spawner,254.55999999999997,NA,0,0,0.078,0.078,0,NA,NA,NA
738,Plane,fuzzy,steelhead,spawner,604.2099999999999,NA,0,0,0.078,0.11,0.07,NA,NA,NA
738,Saddle,fuzzy,steelhead,spawner,243.54999999999998,32.02,0,0,0.567,0.55,0.065,0.568,0.557,0.055
738,Trough,fuzzy,steelhead,spawner,570.0699999999999,2.11,0,0,0.276,0.28,0.123,0.438,0.437,0.022
738,Wall,fuzzy,steelhead,spawner,339.27,NA,0,0,0.078,0.078,0,NA,NA,NA
738,Bowl,fuzzy,chinook,juvenile,117.02,1.85,9,9,0.911,0.911,0.001,0.911,0.911,0.001
738,Bowl Transition,fuzzy,chinook,juvenile,280.04,7.55,0,0,0.694,0.695,0.02,0.694,0.695,0.02
738,Mound Transition,fuzzy,chinook,juvenile,254.55999999999997,0.09,0,0,0.078,0.148,0.111,0.429,0.43,0.019
738,Plane,fuzzy,chinook,juvenile,604.2099999999999,7.63,0,0,0.444,0.381,0.24,0.608,0.58,0.085
738,Saddle,fuzzy,chinook,juvenile,243.54999999999998,33.12,63,63,0.791,0.794,0.057,0.791,0.794,0.057
738,Trough,fuzzy,chinook,juvenile,570.0699999999999,9.31,0,0,0.672,0.655,0.05,0.672,0.655,0.05
738,Wall,fuzzy,chinook,juvenile,339.27,NA,0,0,0.078,0.079,0.007,NA,NA,NA
747,Bowl,nrei,steelhead,juvenile,45.12,0,0,0,-29.06,-28.516,3.554,NA,NA,NA
747,Bowl Transition,nrei,steelhead,juvenile,85.73,0,0,0,-31.523,-30.451,5.277,NA,NA,NA
747,Mound,nrei,steelhead,juvenile,231.42000000000002,0,0,0,NA,NA,NA,NA,NA,NA
747,Mound Transition,nrei,steelhead,juvenile,88.36,0,0,0,-29.18,-29.848,4.331,NA,NA,NA
747,Plane,nrei,steelhead,juvenile,169.19,0,0,0,-35.935,-34.433,3.725,NA,NA,NA
747,Saddle,nrei,steelhead,juvenile,39.56,0,0,0,-31.499,-31.165,3.957,NA,NA,NA
747,Trough,nrei,steelhead,juvenile,151.68,0,0,0,-33.783,-32.849,4.747,NA,NA,NA
747,Wall,nrei,steelhead,juvenile,82.47,0,0,0,-36.91,-37.109,0.411,NA,NA,NA
747,Bowl,fuzzy,chinook,spawner,45.12,0,0,0,0.23,0.231,0.003,NA,NA,NA
747,Bowl Transition,fuzzy,chinook,spawner,85.73,0,0,0,0.23,0.231,0.003,NA,NA,NA
747,Mound,fuzzy,chinook,spawner,231.42000000000002,0,0,0,NA,NA,NA,NA,NA,NA
747,Mound Transition,fuzzy,chinook,spawner,88.36,0,0,0,0.23,0.23,0,NA,NA,NA
747,Plane,fuzzy,chinook,spawner,169.19,0,0,0,0.23,0.231,0.001,NA,NA,NA
747,Saddle,fuzzy,chinook,spawner,39.56,0,0,0,0.23,0.231,0.002,NA,NA,NA
747,Trough,fuzzy,chinook,spawner,151.68,0,0,0,0.23,0.231,0.001,NA,NA,NA
747,Wall,fuzzy,chinook,spawner,82.47,0,0,0,0.23,0.23,0,NA,NA,NA
747,Bowl,fuzzy,steelhead,spawner,45.12,0,0,0,0.078,0.078,0,NA,NA,NA
747,Bowl Transition,fuzzy,steelhead,spawner,85.73,0,0,0,0.078,0.078,0.007,NA,NA,NA
747,Mound,fuzzy,steelhead,spawner,231.42000000000002,0,0,0,NA,NA,NA,NA,NA,NA
747,Mound Transition,fuzzy,steelhead,spawner,88.36,0,0,0,0.078,0.078,0,NA,NA,NA
747,Plane,fuzzy,steelhead,spawner,169.19,0,0,0,0.078,0.078,0,NA,NA,NA
747,Saddle,fuzzy,steelhead,spawner,39.56,0,0,0,0.078,0.078,0,NA,NA,NA
747,Trough,fuzzy,steelhead,spawner,151.68,0,0,0,0.078,0.078,0,NA,NA,NA
747,Wall,fuzzy,steelhead,spawner,82.47,0,0,0,0.078,0.078,0,NA,NA,NA
747,Bowl,fuzzy,chinook,juvenile,45.12,15.47,16,16,0.32,0.357,0.166,0.563,0.554,0.088
747,Bowl Transition,fuzzy,chinook,juvenile,85.73,1.0999999999999999,0,0,0.078,0.096,0.063,0.45,0.455,0.033
747,Mound Transition,fuzzy,chinook,juvenile,88.36,NA,0,0,0.078,0.079,0.008,NA,NA,NA
