,GU,GUKey,UnitID,Channel,Perimeter,ElongRatio,Morphology,Position,Orient,OrientCat,bfSlope,bfSlopeSm,bedSlope,Area,Width,Length,LtoWRatio,bfwRatio,ThalwegCh,OnThalweg,No.Fish,No.FishBest,SuitArea,BestArea,MedModelVal,visit
6070,Bank,Bk,10,NA,18.80000089,0.182633393,Elongated,Margin Attached,-6.506372779,Longitudinal,2.649120237,2.994464238,35.21532598,1.529869532,0.205370426,7.839493671,38.17245662,0.046675097,None,None,0,NA,1.009830912,0.379961275,0.75,548
6071,Bank,Bk,11,NA,11.40000054,0.294490744,Elongated,Margin Attached,19.36469342,Diagonal,2.481547724,2.13508006,23.08809778,0.140074366,0.271224117,3.981947155,14.68139041,0.061641845,None,None,0,NA,0,NA,0.079999998,548
6072,Bank,Bk,12,NA,9.200000435,0.335206529,Elongated,Margin Attached,-6.955642695,Longitudinal,1.214100723,1.438399854,22.29596727,0.230069481,0.300024923,3.399717886,11.33145158,0.068187482,None,None,0,NA,3.97E-06,NA,0.079999998,548
6073,Bank,Bk,13,NA,11.40000054,0.276490204,Elongated,Margin Attached,5.867102906,Longitudinal,1.94887173,1.709291301,21.00488374,0.029988006,0.24132949,4.019401416,16.65524352,0.054847611,None,None,NA,NA,NA,NA,NA,548
6074,Bank,Bk,14,NA,13.60000064,0.426140044,Elongated,Margin Attached,-16.17184084,Diagonal,2.614099685,1.74642164,28.95649847,2.120132689,0.670274043,4.699570767,7.01141692,0.15233501,None,None,0,NA,0,NA,0.079999998,548
6075,Bank,Bk,15,NA,18.40000087,0.29405887,Elongated,Margin Attached,19.2263862,Diagonal,2.395876994,1.775479854,32.565657,1.939840288,0.432945872,6.374931463,14.72454612,0.098396789,None,None,0,NA,0,NA,0.079999998,548
6076,Bank,Bk,16,NA,8.400000401,0.426595602,Elongated,Margin Attached,18.05456886,Diagonal,2.136068816,1.930469003,23.62132145,0.469926883,0.414144382,2.897540487,6.996450057,0.094123723,None,None,0,NA,0.109971942,0.0099971,0.079999998,548
6077,Bank,Bk,17,NA,10.40000049,0.352580123,Elongated,Margin Attached,9.255325864,Longitudinal,3.225540326,2.770410307,31.23631666,0.879932854,0.352131165,3.606610963,10.24223734,0.08002981,None,None,0,NA,0.489942269,NA,0.569999993,548
6078,Bank,Bk,18,NA,44.40000211,0.189122696,Elongated,Margin Attached,16.63841724,Diagonal,2.539069255,2.563800299,25.27451485,2.380415563,0.446913248,15.90912937,35.59780217,0.101571193,None,None,0,NA,0.320146521,0.11009578,0.079999998,548
6079,Bank,Bk,19,NA,22.80000108,0.258942937,Elongated,Margin Attached,-7.169536614,Longitudinal,1.758233484,1.615230156,36.85662112,1.829778273,0.379166685,7.200000342,18.98901099,0.086174247,None,None,0,NA,0.679862766,NA,0.540000021,548
6080,Bank,Bk,20,NA,12.20000058,0.394896845,Elongated,Margin Attached,0.656986099,Longitudinal,7.548865501,6.35827997,24.66561144,0.189961383,0.505942993,4.130900573,8.164754989,0.114987044,None,None,0,NA,0,NA,0.079999998,548
6081,Bank,Bk,21,NA,43.40000206,0.205412521,Elongated,Margin Attached,3.32341025,Longitudinal,3.652689383,3.802871269,29.42220785,2.130288979,0.488470048,14.73990211,30.17565187,0.11101592,None,None,0,NA,0.210108061,0.040047502,0.079999998,548
6082,Bank,Bk,22,NA,13.00000061,0.269829915,Elongated,Margin Attached,12.1851286,Longitudinal,3.198796741,2.55276793,23.19483409,0.660018622,0.263043491,4.600000217,17.4876033,0.059782612,None,None,0,NA,0,NA,0.079999998,548
6083,Cascade,Ca,24,NA,33.20000158,0.316784558,Elongated,Margin Attached,15.72547424,Diagonal,5.154311376,5.263218989,22.12217014,5.699997491,0.724512521,9.192388592,12.68768769,0.164661937,Main,Main,0,NA,0.860008338,0.460043101,0.079999998,548
6084,Chute,Ch,25,NA,13.60000065,0.246628007,Elongated,Margin Detached,15.10000807,Diagonal,0.262144028,0.379901379,14.96473374,1.200000118,0.239429575,5.011912653,20.93272171,0.054415812,Main,Cut-off,0,NA,1.16000428,NA,0.649999976,548
6085,Chute,Ch,26,NA,48.79888661,0.307134304,Elongated,Margin Attached,5.812623385,Longitudinal,1.748027931,1.634285624,13.44500999,9.619984901,1.006000906,13.57851283,13.49751551,0.228636569,Main,Cut-off,0,NA,5.609991293,1.889971528,0.560000002,548
6086,Glide-Run,GR,27,NA,30.77026933,0.517700823,Elongated,Margin Attached,-22.66766652,Diagonal,1.70229768,1.783720137,2.818259757,8.549932075,1.928903697,9.163540849,4.750647149,0.438387204,None,None,0,NA,1.559982084,NA,0.079999998,548
6087,Glide-Run,GR,28,NA,48.60010231,0.335036315,Elongated,Margin Attached,-21.27412515,Diagonal,1.477032853,1.609759607,6.758820197,12.97994383,1.246703346,14.14131657,11.34296833,0.28334167,Main,Main,0,NA,12.85994045,3.029937945,0.730000019,548
6088,Glide-Run,GR,29,NA,262.0000125,0.188151281,Elongated,Channel Spanning,153.9814304,Diagonal,1.415422572,1.45159331,8.647378522,82.49995626,1.516093292,54.52831186,35.96633013,0.344566657,Main,Main,0,NA,69.04001766,25.94982024,0.680000007,548
6089,Glide-Run,GR,30,NA,38.20000181,0.593179549,Elongated,Mid Channel,-1.012830086,Longitudinal,1.735950163,1.763679182,3.45196385,34.83983781,3.15108092,11.40243755,3.618579733,0.716154754,Main,Main,3,3,29.09977138,25.00984548,0.920000017,548
6090,Glide-Run,GR,31,NA,20.40000097,0.41638693,Elongated,Margin Detached,49.14128413,Diagonal,0.656749622,1.023831746,12.99467166,3.520000335,0.692330076,5.084280545,7.343723349,0.157347745,Main,Main,0,NA,1.320017093,1.240017093,0.079999998,548
6091,Glide-Run,GR,32,NA,63.80000303,0.368323255,Elongated,Margin Attached,-22.70351022,Diagonal,1.672283156,1.714702723,8.30798155,16.34000157,1.319471287,12.38374925,9.385387445,0.299879838,Main,Main,1,1,13.8100232,6.430018226,0.589999974,548
6092,Margin Attached Bar,Br,34,NA,38.80000184,0.229311976,Elongated,Margin Attached,-5.521402096,Longitudinal,0.793270589,0.689216148,16.67694245,2.289981642,0.56171781,13.60113671,24.21346889,0.127663139,None,None,0,NA,0.360014566,0.070013419,0.079999998,548
6093,Margin Attached Bar,Br,35,NA,33.20000157,0.285132184,Elongated,Margin Attached,-2.620018103,Longitudinal,1.770791897,1.703048926,11.29244651,1.530050198,0.849059233,13.29707119,15.66094646,0.192968008,None,None,0,NA,0.049996813,2.88E-07,0.079999998,548
6094,Margin Attached Bar,Br,36,NA,11.00000052,0.318987305,Elongated,Margin Detached,165.0635477,Longitudinal,0.516554526,0.42781304,14.59747803,1.040000105,0.288293498,3.607435154,12.51306457,0.06552125,None,None,0,NA,0.640001942,0.090000525,0.479999989,548
6095,Margin Attached Bar,Br,37,NA,16.40000078,0.325013062,Elongated,Margin Attached,6.566677553,Longitudinal,0.555683739,0.579997236,16.8190287,0.530026254,0.471533975,5.683578265,12.05338016,0.107166813,None,None,0,NA,0.010007886,NA,0.079999998,548
6096,Margin Attached Bar,Br,38,NA,36.20000172,0.255571446,Elongated,Margin Attached,9.360534092,Longitudinal,1.478633552,1.478294949,14.44409292,1.220075097,0.634992185,12.37810627,19.49332063,0.144316406,None,None,0,NA,3.90E-06,NA,0.079999998,548
6097,Margin Attached Bar,Br,39,NA,27.60000131,0.387453142,Elongated,Margin Attached,-2.557152545,Longitudinal,1.748725214,1.67927471,10.40077171,1.329821756,1.040930468,8.828640485,8.481489163,0.236575106,None,None,0,NA,0,NA,0.079999998,548
6098,Margin Attached Bar,Br,40,NA,40.40000192,0.297628863,Elongated,Margin Attached,6.255364978,Longitudinal,0.605811195,0.446555485,15.20012063,6.090193966,0.842815851,12.11415395,14.37342919,0.191549057,None,None,0,NA,0.170035215,NA,0.079999998,548
6099,Margin Attached Bar,Br,41,NA,28.40000135,0.300265016,Elongated,Margin Attached,19.53648677,Diagonal,2.56290871,2.799238292,13.57816128,1.200290628,0.690330474,9.748954874,14.12215633,0.15689329,None,None,0,NA,0.020022768,NA,0.079999998,548
6100,Margin Attached Bar,Br,42,NA,28.40000135,0.280355667,Elongated,Margin Attached,-1.510566963,Longitudinal,1.800635139,1.761087328,13.47859394,0.370154713,0.555014578,8.99075569,16.19913431,0.126139677,None,None,0,NA,0,NA,0.079999998,548
6101,Margin Attached Bar,Br,43,NA,35.40000168,0.282021376,Elongated,Margin Attached,-10.59205407,Longitudinal,1.646315388,1.672999841,8.394533794,0.299940234,0.760968486,12.18184596,16.00834486,0.172947383,None,None,0,NA,0,NA,0.079999998,548
6102,Margin Attached Bar,Br,44,NA,13.40000064,0.548306871,Elongated,Margin Attached,-10.74954298,Longitudinal,0.758681426,0.889159422,11.73897264,1.570104453,0.878703472,3.721392274,4.235094537,0.199705335,None,None,0,NA,0.140030814,0.080023266,0.079999998,548
6103,Margin Attached Bar,Br,45,NA,17.60000083,0.424901856,Elongated,Margin Attached,12.47326386,Longitudinal,0.977675675,1.134791502,13.19596031,2.779905371,0.740779386,5.224227941,7.05233979,0.168358951,None,None,0,NA,0.789935884,0.529963427,0.079999998,548
6104,Margin Attached Bar,Br,46,NA,18.20000087,0.416827078,Elongated,Margin Attached,21.14083037,Diagonal,3.478095198,3.12292658,14.05705569,3.560094753,0.753437734,5.521359243,7.328222355,0.171235849,Main,Main,0,NA,1.530124654,1.030112656,0.400000006,548
6105,Margin Attached Bar,Br,47,NA,10.00000047,0.280426071,Elongated,Margin Attached,-7.671182073,Longitudinal,2.796261108,2.718734106,15.62228949,1.030011864,0.255868073,4.142760331,16.19100143,0.058151835,None,None,0,NA,0.280076042,0.140053809,0.079999998,548
6106,Margin Attached Bar,Br,48,NA,28.60000136,0.300968783,Elongated,Margin Attached,3.420896777,Longitudinal,3.146814464,3.178447473,13.54597426,3.449718783,0.717687718,10.08795401,14.05618873,0.163110845,None,None,0,NA,0.869895949,0.689937806,0.079999998,548
6107,Margin Attached Bar,Br,49,NA,18.60000089,0.390604115,Elongated,Margin Attached,-8.340465647,Longitudinal,2.337243446,2.550528815,16.01997984,1.159898894,0.70178245,5.856516349,8.345202065,0.159496011,None,None,0,NA,0.16998127,2.93E-07,0.079999998,548
6108,Margin Attached Bar,Br,50,NA,35.8000017,0.467415763,Elongated,Margin Attached,-2.655548156,Longitudinal,2.055938784,2.003946633,11.9094071,1.350179443,1.33201281,7.762688848,5.827788436,0.302730184,None,None,0,NA,0.080063043,0.010017129,0.079999998,548
6109,Margin Attached Bar,Br,51,NA,7.800000371,0.351487841,Elongated,Margin Detached,0.306425579,Longitudinal,2.264305487,2.023150407,17.10669135,0.280059345,0.269765071,2.780197116,10.30599369,0.061310243,None,None,0,NA,0.020013417,3.63E-07,0.079999998,548
6110,Margin Attached Bar,Br,52,NA,35.40000168,0.297119568,Elongated,Margin Attached,-5.39058501,Longitudinal,2.140954247,2.236178178,13.74766896,1.489767987,0.793885692,11.4500122,14.42274663,0.180428566,None,None,0,NA,0,NA,0.079999998,548
6111,Margin Attached Bar,Br,53,NA,23.2000011,0.505033074,Elongated,Margin Attached,-5.525031263,Longitudinal,5.017207469,4.764798914,19.71034629,3.580075989,0.975464352,4.869476204,4.991957105,0.221696444,Main,Main,0,NA,0,NA,0.230000004,548
6112,Margin Attached Bar,Br,54,NA,13.80000066,0.418020795,Elongated,Margin Attached,5.452207248,Longitudinal,2.279930862,2.084604956,15.02935122,0.44999712,0.554455472,4.040000192,7.28642857,0.126012607,None,None,0,NA,0,NA,0.195,548
6113,Margin Attached Bar,Br,55,NA,43.00000204,0.354290014,Elongated,Channel Spanning,-2.069721795,Longitudinal,4.731472167,4.595668407,14.75484706,4.509790197,1.065687641,10.80992277,10.14361278,0.242201736,Main,Main,0,NA,0,NA,0.079999998,548
6114,Mid Channel Bar,Bc,56,NA,32.80000156,0.354676053,Elongated,Mid Channel,0.64436205,Longitudinal,1.372459512,1.37663622,4.751796472,1.33994428,1.262390821,12.7773438,10.12154365,0.286907005,None,None,0,NA,0.23995984,0.059987544,0.079999998,548
6115,Pocket Pool,Pk,57,NA,4.400000211,0.478254865,Elongated,Mid Channel,0.806469505,Longitudinal,0.987539745,1.49332788,2.196308989,0.540000054,0.311459121,1.733775042,5.566621504,0.070786164,Main,Main,0,NA,0.540000054,4.05E-07,0.629999995,548
6116,Pocket Pool,Pk,58,NA,5.600000268,0.552047561,Elongated,Mid Channel,9.260010032,Longitudinal,0.780708944,0.919159316,4.447446199,0.950000086,0.476851416,1.992235021,4.177894739,0.108375322,Main,Main,0,NA,0.950000086,NA,0.75999999,548
6117,Pocket Pool,Pk,59,NA,4.600000218,0.509515573,Elongated,Mid Channel,-14.21398428,Longitudinal,1.611962117,1.416223843,5.210251967,0.580000053,0.343887379,1.686598842,4.904509283,0.078156222,Main,Main,0,NA,0.580000053,0.220008389,0.779999971,548
6118,Pool,Po,60,NA,11.00000052,0.5105899,Elongated,Mid Channel,8.074113367,Longitudinal,0.387298286,0.580079088,3.828603732,3.440000323,0.83925941,4.098852259,4.88389193,0.190740775,Main,Main,0,NA,3.440000323,0.809991746,0.779999971,548
6119,Pool,Po,61,NA,16.60000079,0.526781444,Elongated,Margin Detached,-2.962690071,Longitudinal,0.608092321,0.876841264,9.69077006,8.190000776,1.336033037,6.130088517,4.588276148,0.303643872,Main,Main,1,NA,7.650056859,1.470064428,0.699999988,548
6120,Pool,Po,62,NA,17.40000083,0.330620522,Elongated,Margin Detached,-3.844218898,Longitudinal,1.564602897,1.628841471,12.68739972,3.820000356,0.572672419,6.670480778,11.6479868,0.130152822,Main,Main,0,NA,3.530011776,0.280048858,0.5,548
6121,Pool,Po,63,NA,11.60000055,0.572519313,Elongated,Mid Channel,153.165095,Diagonal,0.77021781,0.855031785,3.555411436,3.860000368,0.996847151,3.872208856,3.884455959,0.226556171,Main,Main,0,NA,3.860000368,NA,0.680000007,548
6122,Pool,Po,64,NA,13.60000064,0.402548161,Elongated,Margin Attached,-3.722507294,Longitudinal,1.990081229,2.088036148,12.94020515,2.369959214,0.666461917,5.236608785,7.857326351,0.151468618,Main,Cut-off,0,NA,1.989959226,NA,0.589999974,548
6123,Pool,Po,65,NA,24.60000117,0.422765609,Elongated,Mid Channel,5.412840709,Longitudinal,0.296558386,0.383813192,9.239054199,10.90000104,1.23696576,8.811885819,7.123791222,0.281128582,Main,"Cut-off, Main",0,NA,10.35999367,0.010024415,0.649999976,548
6124,Pool,Po,66,NA,19.80000094,0.423632383,Elongated,Margin Detached,-2.912965047,Longitudinal,0.767173819,0.991870527,8.221454955,6.82000064,0.980451502,6.955979603,7.094669742,0.222829887,Main,Main,1,NA,6.86000064,0.779992328,0.610000014,548
6125,Pool,Po,67,NA,8.600000409,0.501175459,Elongated,Margin Attached,-9.55348496,Longitudinal,4.17256118,2.517415958,19.16302171,1.769981044,0.59090982,2.995381202,5.069100391,0.134297686,Main,Main,0,NA,1.259970178,NA,0.460000008,548
6126,Pool,Po,68,NA,13.60000064,0.78379755,NA,Mid Channel,-13.50884007,Longitudinal,1.45282979,1.724045211,18.8074522,7.720000738,1.930000091,4.00000019,2.07253886,0.438636384,Main,Main,0,NA,0,NA,0.079999998,548
6127,Pool,Po,69,NA,11.80000056,0.581304341,Elongated,Mid Channel,9.242754572,Longitudinal,3.346597268,3.338797702,10.04562515,4.280000406,1.065786534,4.015813927,3.76793457,0.242224212,Main,Main,0,NA,3.71994824,1.199953306,0.730000019,548
6128,Pool,Po,70,NA,16.20000077,0.492895192,Elongated,Margin Detached,-13.5836962,Longitudinal,1.713640949,1.955936561,10.56671486,5.680000538,1.041054649,5.456006123,5.240845069,0.236603329,Main,Main,0,NA,5.200012623,3.740029312,0.910000026,548
6129,Pool,Po,71,NA,17.20000082,0.437059116,Elongated,Margin Attached,-3.386194698,Longitudinal,2.156962612,2.204917126,21.04504523,5.04000048,0.869561352,5.796026312,6.665459884,0.19762758,Main,Main,0,NA,4.57998326,NA,0.579999983,548
6130,Pool,Po,72,NA,11.40000054,0.55506107,Elongated,Mid Channel,11.89860098,Longitudinal,1.71734202,1.748214807,4.468819971,3.920000371,0.973931876,4.024922551,4.132653062,0.221348154,Main,Main,1,1,4.160000372,3.840002696,0.920000017,548
6131,Pool,Po,73,NA,8.400000401,0.85911609,NA,Mid Channel,-16.27990895,Diagonal,6.143893081,5.869050555,20.05520727,2.720000266,1.255686089,2.166146685,1.725070226,0.285383202,Main,Main,0,NA,0,NA,0.079999998,548
6132,Rapid,Ra,74,NA,36.80000175,0.329326053,Elongated,Margin Attached,-26.51787166,Diagonal,2.824801681,2.849353865,4.964089189,11.56998442,0.995315403,11.6847394,11.73973534,0.226208046,Main,Main,0,NA,8.860037038,6.659981805,0.920000017,548
6133,Rapid,Ra,75,NA,28.80000137,0.51928545,Elongated,Margin Detached,7.523074515,Longitudinal,3.238661713,3.392747486,13.63591941,5.390000512,1.068428132,5.044794637,4.721697683,0.242824576,Main,Main,1,NA,3.57001448,2.670010514,0.810000002,548
6134,Rapid,Ra,76,NA,24.40000116,0.394977831,Elongated,Mid Channel,-0.482103368,Longitudinal,2.638408457,2.574648461,12.37879747,6.299993069,0.878593071,7.170555755,8.161407135,0.199680243,Main,Main,0,NA,3.139918586,1.449908969,0.319999993,548
6135,Riffle,Rf,77,NA,28.20000134,0.698276954,NA,Mid Channel,6.053733405,Longitudinal,1.487209203,1.455298217,4.40723628,17.50000473,2.621100699,6.844453443,2.61128977,0.595704704,Main,Main,1,1,12.87009151,12.05007208,0.920000017,548
6136,Riffle,Rf,78,NA,6.400000304,0.830464931,NA,Margin Detached,13.23366753,Longitudinal,3.631628555,3.18003478,8.086099075,1.560000143,0.919238859,1.697056357,1.846153849,0.208917922,Main,Main,0,NA,1.289983149,1.009985719,0.870000005,548
6137,Riffle,Rf,79,NA,16.20000077,0.632392155,NA,Mid Channel,29.37089532,Diagonal,2.256994102,2.468015752,7.019935736,5.089966644,1.278006091,4.068838585,3.183739588,0.29045593,Main,Main,0,NA,4.199904267,2.379925156,0.829999983,548
6138,Riffle,Rf,80,NA,5.800000278,0.71130581,NA,Margin Detached,74.18786244,Diagonal,3.05669863,2.863555045,6.7851768,1.030000097,0.639763924,1.609969021,2.516504857,0.145400892,Main,Main,0,NA,0.400008223,NA,0.340000004,548
6139,Riffle,Rf,81,NA,24.40000116,0.459965229,Elongated,Margin Detached,-0.762021945,Longitudinal,2.798457969,2.925638132,8.996590466,8.400004908,1.182136912,7.114235849,6.018114972,0.26866748,Main,Main,0,NA,4.120028091,2.249971459,0.360000014,548
6140,Riffle,Rf,82,NA,17.40000082,0.618355564,NA,Margin Detached,11.38896282,Longitudinal,2.69185084,2.896806941,6.066770943,5.429980131,1.571154738,5.231821272,3.329921073,0.357080622,Main,Main,0,NA,0,NA,0.079999998,548
6141,Transition,Tr,83,NA,30.80000146,0.195260961,Elongated,Mid Channel,-9.620197414,Longitudinal,0.736672227,0.760515094,10.99573933,5.670000568,0.412051718,13.76040991,33.39486117,0.093648118,None,None,0,NA,4.409973061,0.589988166,0.649999976,548
6142,Transition,Tr,84,NA,31.00000147,0.198260344,Elongated,Mid Channel,8.96870918,Longitudinal,1.805562781,1.737005,10.08230586,4.550030137,0.397183394,12.86559448,32.39207547,0.090268953,None,None,0,NA,1.74001104,0.989991011,0.079999998,548
6143,Transition,Tr,85,NA,144.9822579,0.296831367,Elongated,Mid Channel,170.8250614,Longitudinal,1.011419928,1.032154399,6.908435638,18.21998482,1.456469469,21.047101,14.45076704,0.331015788,Main,"Cut-off, Main",1,1,12.13003558,4.310099007,0.649999976,548
6144,Transition,Tr,86,NA,72.80000346,0.178216462,Elongated,Margin Detached,-2.026121281,Longitudinal,2.069115037,1.994293062,8.925264661,14.75995392,0.616371496,24.70912679,40.0880426,0.140084431,Main,Main,0,NA,8.569833818,4.809963868,0.600000024,548
6145,Transition,Tr,87,NA,24.00020114,0.397184453,Elongated,Mid Channel,-19.58270167,Diagonal,1.80857337,1.855939749,3.621721472,4.179947081,0.977382343,7.888428506,8.070975056,0.222132351,None,None,0,NA,2.129934112,0.019996859,0.439999998,548
6146,Transition,Tr,88,NA,94.20000448,0.257862093,Elongated,Margin Attached,1.293753549,Longitudinal,2.046504959,2.022198889,7.103844602,12.93999302,0.975720919,18.68362293,19.14853168,0.221754754,Main,Main,0,NA,7.060376178,5.830217585,0.745000005,548
6147,Transition,Tr,89,NA,16.8000008,0.546664676,Elongated,Margin Detached,9.647756349,Longitudinal,3.47737703,3.213486555,6.814925346,4.739992679,1.054763179,4.493900189,4.260577425,0.239718904,Main,Main,0,NA,1.63000277,0.489989582,0.319999993,548
6148,Transition,Tr,90,NA,23.40000111,0.281714357,Elongated,Margin Detached,-1.891177198,Longitudinal,2.79667291,2.756761217,11.10987304,3.000125876,0.516506323,8.286443397,16.04325646,0.117387801,None,None,0,NA,0.410112607,NA,0.079999998,548
6149,Transition,Tr,91,NA,25.00000119,0.32094009,Elongated,Margin Detached,9.322946655,Longitudinal,1.510249916,1.585538386,7.738709118,5.560043786,0.681435405,8.423396414,12.36125442,0.154871683,None,None,0,NA,3.250135015,1.880094977,0.589999974,548
6150,Transition,Tr,92,NA,40.40000192,0.218934967,Elongated,Margin Detached,1.888966422,Longitudinal,2.776710603,2.746029586,10.18207258,6.889886729,0.52709402,14.00129849,26.56318981,0.119794095,None,None,0,NA,2.759736853,1.809804545,0.079999998,548
6151,Bank,Bk,2,NA,14.60000069,0.333785557,Elongated,Margin Attached,-3.738517316,Longitudinal,2.601935215,2.493570308,20.21963859,0.030004176,0.471442984,5.387714591,11.42813613,0.127417023,None,None,0,NA,NA,NA,NA,664
6152,Bank,Bk,3,NA,32.40000154,0.247350097,Elongated,Margin Attached,8.009178211,Longitudinal,2.194539089,2.336801893,26.53982924,2.340000137,0.514088878,10.69854018,20.81068203,0.13894294,None,None,0,NA,0,NA,0.079999998,664
6153,Bank,Bk,6,NA,46.60000221,0.17766868,Elongated,Margin Attached,-1.917658072,Longitudinal,2.728358053,2.713020367,21.61591862,0.510252527,0.429767719,17.3349472,40.33561957,0.116153437,None,None,0,NA,0,NA,0.079999998,664
6154,Bank,Bk,7,NA,38.60000183,0.211018601,Elongated,Margin Attached,-5.992043655,Longitudinal,2.14174055,2.063186624,22.38333801,1.689991886,0.477151191,13.64347557,28.59361107,0.128959781,None,None,0,NA,0,NA,0.079999998,664
6155,Bank,Bk,8,NA,17.0000008,0.294880781,Elongated,Margin Attached,8.180065433,Longitudinal,2.112576381,2.06598372,20.1745846,0.400031157,0.418129904,6.122499779,14.64257812,0.113008082,None,None,0,NA,0,NA,0.079999998,664
6156,Bank,Bk,9,NA,22.00000104,0.24126827,Elongated,Margin Attached,0.489177823,Longitudinal,2.101043819,2.022815615,18.17642218,8.29E-06,0.365372969,7.991834447,21.87308622,0.098749451,None,None,0,NA,NA,NA,NA,664
6157,Bank,Bk,11,NA,58.40000277,0.140495723,Elongated,Margin Attached,8.447247446,Longitudinal,1.775363629,1.646408538,24.42721148,1.850242473,0.3488532,22.50230399,64.503648,0.094284649,None,None,0,NA,0,NA,0.079999998,664
6158,Bank,Bk,13,NA,41.20000196,0.193237777,Elongated,Margin Attached,0.549597094,Longitudinal,2.478059592,2.329992005,20.34738233,0.329980289,0.43761621,14.92175215,34.09780492,0.118274651,None,None,0,NA,0,NA,0.079999998,664
6159,Bank,Bk,14,NA,18.00000086,0.310485105,Elongated,Margin Attached,11.53712579,Longitudinal,1.245983396,1.377520757,18.49263961,0.039986618,0.511827478,6.76009101,13.20775321,0.138331751,None,None,0,NA,NA,NA,NA,664
6160,Bank,Bk,15,NA,65.59980148,0.142067659,Elongated,Margin Attached,-0.422367607,Longitudinal,1.928850599,2.005436496,21.6555102,0.52011457,0.378968562,23.90689764,63.08411842,0.102423936,None,None,0,NA,0,NA,0.079999998,664
6161,Bank,Bk,16,NA,21.40000101,0.24282437,Elongated,Margin Attached,-7.772790151,Longitudinal,1.932888457,1.591586744,20.54432305,0.450135657,0.436803045,9.432169577,21.5936443,0.118054877,None,None,0,NA,0,NA,0.079999998,664
6162,Glide-Run,GR,18,NA,25.19930306,0.380738439,Elongated,Mid Channel,-169.0085928,Longitudinal,1.614049221,1.666305677,4.11748553,6.379946553,0.872737075,7.665499525,8.78328622,0.235874885,Main,"Main, Split, Braid",0,NA,1.060004505,0.099985388,0.079999998,664
6163,Glide-Run,GR,19,NA,25.80000123,0.44702502,Elongated,Mid Channel,176.0727881,Longitudinal,1.738096929,1.822101347,8.640139935,5.669899185,0.957377095,6.10000029,6.371575344,0.258750566,Main,Main,0,NA,0,NA,0.079999998,664
6164,Glide-Run,GR,20,NA,37.97962152,0.508842478,Elongated,Margin Detached,12.61447356,Longitudinal,1.222061457,1.258847613,6.581184281,10.18752727,1.463857687,7.198510225,4.917493203,0.395637213,Main,Split,0,NA,0.5700569,0.020010068,0.079999998,664
6165,Glide-Run,GR,21,NA,31.80000151,0.490894225,Elongated,Margin Attached,16.60036449,Diagonal,1.827718738,1.914153934,10.61272881,4.050002402,1.197753099,6.328516891,5.283657287,0.323717054,Main,Main,0,NA,0,NA,0.079999998,664
6166,Glide-Run,GR,22,NA,52.53180254,0.448960819,Elongated,Mid Channel,9.802610367,Longitudinal,1.18148022,1.276126342,5.755517958,24.04626253,2.290669405,14.4695831,6.316748751,0.619099839,Main,Main,0,NA,0,NA,0.079999998,664
6167,Glide-Run,GR,23,NA,58.85091648,0.268926368,Elongated,Margin Detached,-13.80738016,Longitudinal,1.726883703,1.773825304,6.625607444,10.45987701,0.814304833,14.33609016,17.6053114,0.220082387,Main,Main,0,NA,0,NA,0.079999998,664
6168,Glide-Run,GR,24,NA,16.40000078,0.597313823,Elongated,Mid Channel,-0.502546345,Longitudinal,2.071320365,2.142815131,4.736401031,6.509968111,1.399541984,4.994491585,3.568661491,0.37825459,Main,Main,0,NA,0,NA,0.079999998,664
6169,Glide-Run,GR,25,NA,37.00000176,0.406495189,Elongated,Mid Channel,1.336148953,Longitudinal,1.327800352,1.406424208,7.361830756,6.77998689,0.97333338,7.500000356,7.705479451,0.263063076,Main,"Main, Split",0,NA,0,NA,0.079999998,664
6170,Glide-Run,GR,26,NA,62.1749658,0.583033727,Elongated,Channel Spanning,-5.07459245,Longitudinal,1.024141932,1.05084275,7.091145289,8.669962587,2.455187707,9.196187764,3.745614944,0.663564245,Main,"Main, Split",0,NA,0.420006742,NA,0.079999998,664
6171,Margin Attached Bar,Br,30,NA,53.20000253,0.305529265,Elongated,Margin Attached,-71.94732659,Diagonal,2.574725425,2.365009415,8.618781781,0.069982125,0.933659501,12.73483654,13.63970111,0.252340406,None,None,0,NA,0,NA,0.079999998,664
6172,Margin Attached Bar,Br,33,NA,6.800000321,0.54726975,Elongated,Margin Detached,30.6824782,Diagonal,1.328031994,1.384223133,4.283665465,0.710010972,0.444514431,1.889702609,4.251161442,0.120139035,None,None,0,NA,0,NA,0.079999998,664
6173,Margin Attached Bar,Br,34,NA,26.80000127,0.388266711,Elongated,Margin Attached,-8.938886012,Longitudinal,1.943421751,2.112359191,6.337260184,9.12E-10,1.054405667,8.905491677,8.445982373,0.284974505,None,None,0,NA,NA,NA,NA,664
6174,Margin Attached Bar,Br,35,NA,14.20000068,0.405372401,Elongated,Margin Attached,-15.78325311,Diagonal,2.089742236,1.943665577,10.78516474,1.87E-05,0.584819563,4.531312594,7.748223346,0.158059341,None,None,0,NA,NA,NA,NA,664
6175,Margin Attached Bar,Br,36,NA,32.14061526,0.379255374,Elongated,Margin Attached,-9.876282537,Longitudinal,1.858375901,1.925573214,9.39129569,0.4100382,1.267216507,11.21754497,8.852113986,0.342490948,None,None,0,NA,0,NA,0.079999998,664
